day_name,month,day,hour,max_temp,min_temp,precip,demand
Friday,1,5,0,13.9,13.9,0.0,7
Friday,1,5,1,14.4,14.4,0.0,2
Friday,1,5,2,14.4,14.4,0.0,4
Friday,1,5,4,15.6,15.6,0.0,4
Friday,1,5,5,15.0,15.0,0.0,18
Friday,1,5,6,13.9,13.9,1.0,61
Friday,1,5,7,15.0,15.0,0.0,181
Friday,1,5,8,14.4,14.4,0.0,257
Friday,1,5,9,15.0,15.0,0.0,225
Friday,1,5,10,14.4,14.4,0.0,212
Friday,1,5,12,14.4,14.4,0.0,58
Friday,1,5,13,14.4,14.4,0.0,90
Friday,1,5,14,14.4,14.4,0.0,83
Friday,1,5,15,13.9,13.9,0.0,129
Friday,1,5,15,14.4,14.4,0.0,129
Friday,1,5,17,15.0,15.0,0.0,330
Friday,1,5,18,14.4,14.4,1.0,181
Friday,1,5,18,15.0,14.4,1.0,181
Friday,1,5,20,15.6,15.0,1.0,29
Friday,1,5,20,15.6,15.6,1.0,29
Friday,1,5,21,15.6,15.0,1.0,17
Friday,1,5,22,13.3,13.3,0.0,31
Friday,1,12,0,14.4,14.4,0.0,16
Friday,1,12,1,13.9,13.9,0.0,2
Friday,1,12,3,12.2,12.2,0.0,1
Friday,1,12,4,12.2,12.2,0.0,3
Friday,1,12,5,11.1,11.1,0.0,22
Friday,1,12,6,11.1,11.1,0.0,77
Friday,1,12,7,10.6,10.6,0.0,258
Friday,1,12,7,11.1,11.1,0.0,258
Friday,1,12,9,10.6,9.4,0.0,376
Friday,1,12,9,10.6,10.6,0.0,376
Friday,1,12,11,10.6,10.6,0.0,162
Friday,1,12,12,10.6,10.6,0.0,386
Friday,1,12,14,10.0,10.0,0.0,160
Friday,1,12,15,10.0,10.0,0.0,376
Friday,1,12,16,10.0,10.0,0.0,335
Friday,1,12,18,10.6,10.6,0.0,328
Friday,1,12,19,10.6,10.6,0.0,176
Friday,1,12,20,10.0,10.0,0.0,96
Friday,1,12,20,11.7,11.1,0.0,96
Friday,1,12,22,12.8,12.8,0.0,46
Friday,1,12,23,13.3,13.3,0.0,47
Friday,1,19,1,12.2,12.2,1.0,10
Friday,1,19,3,10.6,10.6,1.0,2
Friday,1,19,4,10.6,10.6,1.0,6
Friday,1,19,5,11.1,11.1,0.0,21
Friday,1,19,6,11.1,11.1,0.0,85
Friday,1,19,7,11.1,11.1,0.0,243
Friday,1,19,8,11.1,11.1,0.0,541
Friday,1,19,9,11.1,11.1,0.0,397
Friday,1,19,10,10.6,10.6,0.0,173
Friday,1,19,11,10.0,10.0,0.0,169
Friday,1,19,12,8.9,8.9,0.0,180
Friday,1,19,13,7.2,7.2,0.0,165
Friday,1,19,14,7.2,7.2,0.0,126
Friday,1,19,15,7.8,7.8,0.0,186
Friday,1,19,16,6.7,6.7,0.0,283
Friday,1,19,17,9.4,9.4,0.0,497
Friday,1,19,18,11.7,11.7,0.0,346
Friday,1,19,19,11.7,11.7,0.0,157
Friday,1,19,20,12.2,12.2,0.0,76
Friday,1,19,21,12.8,12.8,0.0,68
Friday,1,19,22,11.7,11.7,0.0,66
Friday,1,19,23,12.2,12.2,0.0,33
Friday,1,26,0,11.7,11.7,0.0,18
Friday,1,26,1,11.1,11.1,0.0,9
Friday,1,26,2,11.1,11.1,0.0,5
Friday,1,26,3,10.6,10.6,0.0,1
Friday,1,26,4,10.6,10.6,0.0,7
Friday,1,26,5,10.0,10.0,0.0,22
Friday,1,26,6,9.4,9.4,0.0,85
Friday,1,26,7,8.3,8.3,0.0,258
Friday,1,26,8,8.3,7.8,0.0,486
Friday,1,26,9,8.3,8.3,0.0,441
Friday,1,26,10,7.8,7.8,0.0,193
Friday,1,26,11,7.2,7.2,0.0,158
Friday,1,26,12,6.7,6.7,0.0,168
Friday,1,26,13,5.0,5.0,0.0,156
Friday,1,26,14,4.4,4.4,0.0,134
Friday,1,26,15,4.4,4.4,0.0,192
Friday,1,26,16,5.6,4.4,0.0,317
Friday,1,26,17,8.9,8.3,0.0,472
Friday,1,26,18,9.4,9.4,0.0,328
Friday,1,26,19,10.0,10.0,0.0,153
Friday,1,26,20,10.6,10.6,0.0,78
Friday,1,26,21,11.1,11.1,0.0,63
Friday,1,26,22,12.2,12.2,0.0,56
Friday,1,26,23,12.2,12.2,0.0,46
Friday,2,2,0,19.4,19.4,0.0,16
Friday,2,2,1,18.3,18.3,0.0,13
Friday,2,2,2,15.6,15.6,0.0,7
Friday,2,2,3,16.1,16.1,0.0,2
Friday,2,2,4,13.3,13.3,0.0,4
Friday,2,2,5,13.3,13.3,0.0,18
Friday,2,2,6,11.7,11.7,0.0,94
Friday,2,2,7,11.7,11.7,0.0,275
Friday,2,2,8,11.1,11.1,0.0,601
Friday,2,2,9,11.1,11.1,0.0,456
Friday,2,2,10,10.6,10.6,0.0,200
Friday,2,2,11,8.9,8.9,0.0,180
Friday,2,2,12,9.4,9.4,0.0,212
Friday,2,2,13,8.3,8.3,0.0,175
Friday,2,2,14,9.4,9.4,0.0,191
Friday,2,2,15,8.3,8.3,0.0,227
Friday,2,2,16,10.0,10.0,0.0,396
Friday,2,2,17,13.9,13.9,0.0,532
Friday,2,2,18,13.9,13.9,0.0,372
Friday,2,2,19,15.6,15.6,0.0,202
Friday,2,2,20,16.7,16.7,0.0,134
Friday,2,2,21,17.2,17.2,0.0,120
Friday,2,2,22,19.4,19.4,0.0,74
Friday,2,2,23,20.0,20.0,0.0,71
Friday,2,9,0,21.1,21.1,0.0,23
Friday,2,9,1,20.6,20.6,0.0,5
Friday,2,9,2,17.8,17.8,0.0,4
Friday,2,9,3,16.1,16.1,0.0,3
Friday,2,9,4,15.0,15.0,0.0,6
Friday,2,9,5,15.6,15.6,0.0,25
Friday,2,9,6,13.3,13.3,0.0,116
Friday,2,9,7,11.7,11.7,0.0,278
Friday,2,9,8,10.6,10.6,0.0,624
Friday,2,9,9,11.1,11.1,0.0,505
Friday,2,9,10,10.0,10.0,0.0,232
Friday,2,9,11,10.0,10.0,0.0,212
Friday,2,9,12,9.4,9.4,0.0,214
Friday,2,9,13,10.0,10.0,0.0,215
Friday,2,9,14,8.3,8.3,0.0,222
Friday,2,9,15,8.3,8.3,0.0,268
Friday,2,9,16,9.4,9.4,0.0,404
Friday,2,9,17,13.3,13.3,0.0,540
Friday,2,9,18,14.4,14.4,0.0,387
Friday,2,9,19,16.1,16.1,0.0,215
Friday,2,9,20,17.2,17.2,0.0,129
Friday,2,9,21,19.4,19.4,0.0,106
Friday,2,9,22,21.7,21.7,0.0,78
Friday,2,9,23,21.1,21.1,0.0,57
Friday,2,16,0,16.7,16.7,0.0,25
Friday,2,16,1,15.6,15.6,0.0,11
Friday,2,16,2,12.8,12.8,0.0,4
Friday,2,16,3,12.2,12.2,0.0,2
Friday,2,16,4,11.1,11.1,0.0,4
Friday,2,16,5,10.6,10.6,0.0,18
Friday,2,16,6,7.8,7.8,0.0,82
Friday,2,16,7,8.3,8.3,0.0,252
Friday,2,16,8,6.7,6.7,0.0,514
Friday,2,16,9,5.0,5.0,0.0,414
Friday,2,16,10,5.0,5.0,0.0,239
Friday,2,16,11,4.4,4.4,0.0,201
Friday,2,16,12,5.0,5.0,0.0,202
Friday,2,16,13,3.3,3.3,0.0,214
Friday,2,16,14,4.4,4.4,0.0,196
Friday,2,16,15,3.9,3.9,0.0,238
Friday,2,16,16,6.1,6.1,0.0,426
Friday,2,16,17,9.4,9.4,0.0,546
Friday,2,16,18,10.6,10.6,0.0,345
Friday,2,16,19,11.1,11.1,0.0,180
Friday,2,16,20,13.9,13.9,0.0,96
Friday,2,16,21,15.6,15.6,0.0,62
Friday,2,16,22,16.1,16.1,0.0,71
Friday,2,16,23,16.1,16.1,0.0,24
Friday,2,23,0,10.6,10.6,0.0,15
Friday,2,23,1,10.0,10.0,0.0,11
Friday,2,23,2,8.9,8.9,0.0,3
Friday,2,23,3,8.3,8.3,0.0,2
Friday,2,23,4,7.8,7.8,0.0,7
Friday,2,23,5,7.8,7.8,0.0,18
Friday,2,23,6,7.2,7.2,0.0,93
Friday,2,23,7,6.7,6.7,0.0,251
Friday,2,23,8,6.7,6.7,0.0,519
Friday,2,23,9,5.6,5.6,0.0,367
Friday,2,23,10,5.6,5.6,0.0,176
Friday,2,23,11,5.0,5.0,0.0,147
Friday,2,23,12,4.4,4.4,0.0,175
Friday,2,23,13,3.9,3.9,0.0,156
Friday,2,23,14,3.3,3.3,0.0,143
Friday,2,23,15,3.9,3.9,0.0,202
Friday,2,23,16,5.0,5.0,0.0,304
Friday,2,23,17,7.2,7.2,0.0,458
Friday,2,23,18,8.9,8.9,0.0,321
Friday,2,23,19,10.0,10.0,0.0,171
Friday,2,23,20,10.6,10.6,0.0,106
Friday,2,23,21,11.7,11.7,0.0,90
Friday,2,23,22,11.7,11.7,0.0,53
Friday,2,23,23,11.7,11.7,0.0,47
Friday,3,2,0,12.2,11.1,1.0,7
Friday,3,2,0,12.8,12.8,0.0,7
Friday,3,2,2,11.7,11.7,0.0,4
Friday,3,2,3,11.1,11.1,0.0,4
Friday,3,2,4,11.7,11.7,0.0,6
Friday,3,2,5,10.6,10.6,1.0,13
Friday,3,2,6,8.9,8.9,1.0,78
Friday,3,2,7,8.3,8.3,1.0,200
Friday,3,2,8,8.9,8.9,1.0,483
Friday,3,2,9,8.3,8.3,0.0,307
Friday,3,2,10,8.3,8.3,0.0,154
Friday,3,2,11,8.3,8.3,0.0,149
Friday,3,2,12,7.2,7.2,0.0,146
Friday,3,2,13,6.1,6.1,0.0,53
Friday,3,2,14,5.6,5.6,1.0,94
Friday,3,2,14,6.1,6.1,0.0,94
Friday,3,2,16,6.7,6.7,0.0,143
Friday,3,2,17,8.9,8.9,0.0,280
Friday,3,2,18,9.4,9.4,0.0,237
Friday,3,2,19,10.6,10.6,0.0,98
Friday,3,2,20,11.1,11.1,0.0,86
Friday,3,2,21,11.1,11.1,1.0,48
Friday,3,2,22,9.4,8.3,1.0,36
Friday,3,2,22,10.0,8.3,1.0,36
Friday,3,9,0,16.7,16.7,0.0,23
Friday,3,9,1,15.0,15.0,0.0,11
Friday,3,9,2,14.4,14.4,0.0,5
Friday,3,9,3,12.2,12.2,0.0,1
Friday,3,9,4,12.2,12.2,0.0,8
Friday,3,9,5,11.7,11.7,0.0,16
Friday,3,9,6,10.6,10.6,0.0,92
Friday,3,9,7,10.0,10.0,0.0,294
Friday,3,9,8,10.0,10.0,0.0,558
Friday,3,9,9,9.4,9.4,0.0,409
Friday,3,9,9,10.0,9.4,0.0,409
Friday,3,9,11,10.0,10.0,0.0,164
Friday,3,9,12,10.0,10.0,0.0,226
Friday,3,9,13,9.4,8.9,0.0,193
Friday,3,9,14,10.0,10.0,0.0,156
Friday,3,9,15,9.4,9.4,0.0,229
Friday,3,9,16,10.0,8.9,0.0,382
Friday,3,9,16,10.0,10.0,0.0,382
Friday,3,9,17,10.0,10.0,0.0,522
Friday,3,9,18,10.0,10.0,0.0,365
Friday,3,9,19,12.2,11.1,0.0,176
Friday,3,9,21,13.9,13.9,0.0,77
Friday,3,9,22,15.0,15.0,0.0,104
Friday,3,9,23,15.6,15.6,0.0,46
Friday,3,16,0,12.8,12.8,0.0,9
Friday,3,16,1,12.2,12.2,1.0,8
Friday,3,16,2,11.7,11.7,1.0,4
Friday,3,16,3,11.1,11.1,0.0,4
Friday,3,16,5,11.1,11.1,1.0,18
Friday,3,16,6,11.7,11.7,0.0,62
Friday,3,16,7,11.7,11.7,0.0,162
Friday,3,16,8,10.6,10.6,1.0,357
Friday,3,16,9,10.6,10.6,1.0,272
Friday,3,16,10,9.4,8.9,1.0,168
Friday,3,16,10,10.6,10.6,0.0,168
Friday,3,16,12,9.4,9.4,0.0,165
Friday,3,16,13,8.9,8.3,1.0,156
Friday,3,16,13,8.9,8.9,0.0,156
Friday,3,16,14,8.9,8.9,1.0,172
Friday,3,16,16,10.0,10.0,0.0,301
Friday,3,16,17,9.4,8.9,1.0,523
Friday,3,16,18,10.6,10.6,0.0,385
Friday,3,16,19,11.7,11.7,0.0,182
Friday,3,16,20,11.7,11.7,0.0,111
Friday,3,16,21,12.2,12.2,0.0,111
Friday,3,16,22,12.8,12.8,0.0,63
Friday,3,16,23,12.2,12.2,0.0,37
Friday,3,23,0,12.2,12.2,0.0,15
Friday,3,23,1,11.7,11.7,0.0,9
Friday,3,23,2,10.6,10.6,0.0,4
Friday,3,23,3,10.0,10.0,0.0,5
Friday,3,23,4,9.4,9.4,0.0,7
Friday,3,23,5,9.4,9.4,0.0,14
Friday,3,23,6,9.4,9.4,0.0,73
Friday,3,23,7,8.9,8.9,0.0,258
Friday,3,23,8,8.9,8.9,0.0,533
Friday,3,23,9,8.9,8.9,0.0,435
Friday,3,23,10,7.2,7.2,0.0,193
Friday,3,23,11,6.7,6.7,0.0,189
Friday,3,23,12,4.4,4.4,0.0,210
Friday,3,23,13,6.1,6.1,0.0,211
Friday,3,23,14,5.6,5.6,0.0,164
Friday,3,23,15,6.7,6.7,0.0,227
Friday,3,23,16,8.9,8.9,0.0,367
Friday,3,23,17,10.0,10.0,0.0,528
Friday,3,23,18,11.7,11.7,0.0,333
Friday,3,23,19,12.8,12.8,0.0,226
Friday,3,23,20,12.8,12.8,0.0,141
Friday,3,23,21,13.9,13.9,0.0,69
Friday,3,23,22,14.4,14.4,0.0,56
Friday,3,23,23,13.9,13.9,0.0,51
Friday,3,30,0,23.3,23.3,0.0,24
Friday,3,30,1,21.1,21.1,0.0,13
Friday,3,30,2,21.1,21.1,0.0,14
Friday,3,30,3,18.9,18.9,0.0,5
Friday,3,30,4,17.8,17.8,0.0,4
Friday,3,30,5,16.7,16.7,0.0,21
Friday,3,30,6,16.7,16.7,0.0,81
Friday,3,30,7,16.1,16.1,0.0,233
Friday,3,30,8,15.6,15.6,0.0,604
Friday,3,30,9,15.0,15.0,0.0,489
Friday,3,30,10,12.8,12.8,0.0,246
Friday,3,30,11,13.3,13.3,0.0,189
Friday,3,30,12,11.1,11.1,0.0,234
Friday,3,30,13,11.1,11.1,0.0,231
Friday,3,30,14,11.1,11.1,0.0,197
Friday,3,30,15,13.3,13.3,0.0,273
Friday,3,30,16,16.7,16.7,0.0,363
Friday,3,30,17,17.2,17.2,0.0,552
Friday,3,30,18,17.8,17.8,0.0,358
Friday,3,30,19,18.9,18.9,0.0,233
Friday,3,30,20,21.1,21.1,0.0,140
Friday,3,30,21,23.3,23.3,0.0,106
Friday,3,30,22,25.0,25.0,0.0,89
Friday,3,30,23,23.9,23.9,0.0,61
Friday,4,6,0,15.0,15.0,0.0,8
Friday,4,6,1,14.4,14.4,0.0,3
Friday,4,6,2,13.9,13.9,1.0,2
Friday,4,6,3,13.3,13.3,1.0,3
Friday,4,6,4,12.8,12.8,1.0,5
Friday,4,6,5,13.3,13.3,1.0,4
Friday,4,6,6,13.3,13.3,1.0,34
Friday,4,6,7,13.3,13.3,0.0,50
Friday,4,6,7,13.9,13.3,1.0,50
Friday,4,6,8,13.9,13.9,1.0,247
Friday,4,6,10,13.3,13.3,1.0,108
Friday,4,6,12,13.9,13.9,1.0,35
Friday,4,6,13,13.9,13.9,1.0,60
Friday,4,6,14,14.4,13.9,1.0,46
Friday,4,6,16,14.4,14.4,0.0,81
Friday,4,6,17,15.0,15.0,1.0,232
Friday,4,6,19,15.6,15.6,0.0,48
Friday,4,6,19,16.1,15.6,1.0,48
Friday,4,6,21,16.1,16.1,1.0,19
Friday,4,6,22,16.1,15.6,1.0,26
Friday,4,6,22,16.1,16.1,1.0,26
Friday,4,13,0,15.0,15.0,0.0,18
Friday,4,13,1,13.9,13.9,0.0,9
Friday,4,13,2,12.8,12.8,0.0,9
Friday,4,13,3,12.2,12.2,0.0,4
Friday,4,13,4,11.1,11.1,0.0,7
Friday,4,13,5,10.6,10.6,0.0,26
Friday,4,13,6,10.6,10.6,0.0,85
Friday,4,13,7,10.0,10.0,0.0,259
Friday,4,13,8,9.4,9.4,0.0,599
Friday,4,13,9,8.9,8.9,0.0,456
Friday,4,13,10,8.3,8.3,0.0,200
Friday,4,13,11,8.9,8.9,0.0,198
Friday,4,13,12,6.1,6.1,0.0,205
Friday,4,13,13,7.8,7.8,0.0,212
Friday,4,13,14,6.1,6.1,0.0,240
Friday,4,13,15,9.4,9.4,0.0,249
Friday,4,13,16,11.7,11.7,0.0,400
Friday,4,13,17,13.3,13.3,0.0,559
Friday,4,13,18,14.4,14.4,0.0,466
Friday,4,13,19,15.0,15.0,0.0,249
Friday,4,13,20,16.7,16.7,0.0,160
Friday,4,13,21,18.3,18.3,0.0,91
Friday,4,13,22,18.3,18.3,0.0,94
Friday,4,13,23,18.3,18.3,0.0,62
Friday,4,20,0,16.7,16.7,0.0,14
Friday,4,20,1,16.1,16.1,0.0,11
Friday,4,20,2,15.0,15.0,0.0,8
Friday,4,20,3,13.9,13.9,0.0,7
Friday,4,20,4,13.3,13.3,0.0,7
Friday,4,20,5,12.8,12.8,0.0,18
Friday,4,20,6,12.2,12.2,0.0,74
Friday,4,20,7,10.6,10.6,0.0,276
Friday,4,20,8,11.7,11.7,0.0,566
Friday,4,20,9,9.4,9.4,0.0,479
Friday,4,20,10,8.9,8.9,0.0,235
Friday,4,20,11,8.9,8.9,0.0,215
Friday,4,20,12,8.3,8.3,0.0,200
Friday,4,20,13,7.8,7.8,0.0,234
Friday,4,20,14,8.3,8.3,0.0,213
Friday,4,20,15,11.7,11.7,0.0,278
Friday,4,20,16,13.3,13.3,0.0,404
Friday,4,20,17,13.9,13.9,0.0,599
Friday,4,20,18,14.4,14.4,0.0,462
Friday,4,20,19,15.6,15.6,0.0,216
Friday,4,20,20,18.9,18.9,0.0,101
Friday,4,20,21,18.9,18.9,0.0,130
Friday,4,20,22,17.8,17.8,0.0,74
Friday,4,20,23,17.2,17.2,0.0,65
Friday,4,27,0,15.0,15.0,0.0,33
Friday,4,27,1,13.9,13.9,0.0,12
Friday,4,27,2,13.3,13.3,0.0,4
Friday,4,27,3,12.2,12.2,0.0,10
Friday,4,27,4,12.2,12.2,0.0,6
Friday,4,27,5,11.7,11.7,0.0,23
Friday,4,27,6,11.7,11.7,0.0,102
Friday,4,27,7,12.2,12.2,0.0,328
Friday,4,27,8,12.2,12.2,0.0,1356
Friday,4,27,9,12.8,12.2,0.0,599
Friday,4,27,11,12.8,12.8,0.0,251
Friday,4,27,12,12.8,12.8,0.0,270
Friday,4,27,13,12.8,12.8,0.0,234
Friday,4,27,14,13.3,13.3,0.0,251
Friday,4,27,15,13.3,13.3,0.0,294
Friday,4,27,16,13.9,13.9,0.0,514
Friday,4,27,17,14.4,14.4,0.0,788
Friday,4,27,18,16.1,16.1,0.0,478
Friday,4,27,19,17.2,17.2,0.0,315
Friday,4,27,20,17.2,17.2,0.0,168
Friday,4,27,21,18.3,18.3,0.0,132
Friday,4,27,22,17.8,17.8,0.0,133
Friday,4,27,23,17.2,17.2,0.0,100
Friday,5,4,0,16.1,16.1,0.0,31
Friday,5,4,1,15.6,15.6,0.0,19
Friday,5,4,2,13.3,13.3,0.0,7
Friday,5,4,3,12.2,12.2,0.0,10
Friday,5,4,4,11.7,11.7,0.0,10
Friday,5,4,5,11.7,11.7,0.0,31
Friday,5,4,6,11.7,11.7,0.0,105
Friday,5,4,7,11.1,11.1,0.0,382
Friday,5,4,8,11.7,11.1,0.0,706
Friday,5,4,9,11.7,11.7,0.0,595
Friday,5,4,10,11.1,11.1,0.0,326
Friday,5,4,11,11.1,11.1,0.0,256
Friday,5,4,12,11.1,11.1,0.0,305
Friday,5,4,13,11.1,11.1,0.0,276
Friday,5,4,14,10.6,10.6,0.0,265
Friday,5,4,15,11.1,11.1,0.0,362
Friday,5,4,16,12.2,12.2,0.0,505
Friday,5,4,17,13.3,12.8,0.0,748
Friday,5,4,18,14.4,14.4,0.0,535
Friday,5,4,19,17.2,17.2,0.0,338
Friday,5,4,20,17.2,17.2,0.0,178
Friday,5,4,21,18.9,18.9,0.0,152
Friday,5,4,22,18.9,18.9,0.0,105
Friday,5,4,23,19.4,19.4,0.0,84
Friday,5,11,0,17.8,17.8,0.0,39
Friday,5,11,1,16.7,16.7,0.0,7
Friday,5,11,2,16.1,16.1,0.0,9
Friday,5,11,3,14.4,14.4,0.0,14
Friday,5,11,4,13.3,13.3,0.0,12
Friday,5,11,5,12.8,12.8,0.0,31
Friday,5,11,6,12.2,12.2,0.0,125
Friday,5,11,7,11.7,11.7,0.0,404
Friday,5,11,8,11.7,11.7,0.0,749
Friday,5,11,9,11.7,11.7,0.0,625
Friday,5,11,10,12.2,12.2,0.0,281
Friday,5,11,11,10.6,10.6,0.0,277
Friday,5,11,12,10.6,10.6,0.0,327
Friday,5,11,13,10.0,10.0,0.0,295
Friday,5,11,14,11.1,11.1,0.0,292
Friday,5,11,15,13.3,13.3,0.0,390
Friday,5,11,16,14.4,14.4,0.0,556
Friday,5,11,17,15.0,15.0,0.0,820
Friday,5,11,18,17.8,17.8,0.0,556
Friday,5,11,19,18.3,18.3,0.0,367
Friday,5,11,20,18.9,18.9,0.0,222
Friday,5,11,21,21.1,21.1,0.0,172
Friday,5,11,22,22.2,22.2,0.0,120
Friday,5,11,23,22.2,22.2,0.0,94
Friday,5,18,0,16.7,16.7,0.0,23
Friday,5,18,1,16.1,16.1,0.0,13
Friday,5,18,2,14.4,14.4,0.0,3
Friday,5,18,3,13.9,13.9,0.0,6
Friday,5,18,4,13.3,13.3,0.0,7
Friday,5,18,5,13.3,13.3,0.0,31
Friday,5,18,6,13.3,13.3,0.0,110
Friday,5,18,7,13.3,12.8,0.0,341
Friday,5,18,7,13.3,13.3,0.0,341
Friday,5,18,9,12.8,12.8,0.0,507
Friday,5,18,10,12.8,12.8,0.0,282
Friday,5,18,11,12.2,12.2,0.0,260
Friday,5,18,12,12.2,12.2,0.0,300
Friday,5,18,13,12.2,12.2,0.0,294
Friday,5,18,14,12.2,12.2,0.0,271
Friday,5,18,15,12.2,12.2,1.0,330
Friday,5,18,15,12.8,12.8,1.0,330
Friday,5,18,17,13.3,13.3,1.0,760
Friday,5,18,18,13.9,13.9,0.0,602
Friday,5,18,19,13.9,13.9,0.0,333
Friday,5,18,20,14.4,14.4,0.0,213
Friday,5,18,21,15.0,15.0,0.0,143
Friday,5,18,22,15.0,15.0,0.0,113
Friday,5,18,23,16.1,15.6,0.0,77
Friday,5,25,0,14.4,14.4,0.0,45
Friday,5,25,1,15.6,15.6,0.0,8
Friday,5,25,2,14.4,14.4,0.0,10
Friday,5,25,3,13.9,13.9,0.0,6
Friday,5,25,4,13.3,13.3,0.0,7
Friday,5,25,5,13.3,13.3,0.0,20
Friday,5,25,6,13.3,13.3,0.0,92
Friday,5,25,7,12.8,12.8,0.0,302
Friday,5,25,8,12.8,12.8,0.0,685
Friday,5,25,9,12.8,12.8,0.0,524
Friday,5,25,10,12.8,12.8,0.0,272
Friday,5,25,11,12.8,12.8,0.0,604
Friday,5,25,13,12.8,12.8,0.0,288
Friday,5,25,14,12.8,12.8,0.0,290
Friday,5,25,15,13.3,13.3,0.0,383
Friday,5,25,16,13.3,13.3,0.0,514
Friday,5,25,17,15.0,15.0,0.0,667
Friday,5,25,18,15.6,15.6,0.0,500
Friday,5,25,19,16.1,16.1,0.0,323
Friday,5,25,20,16.1,16.1,0.0,199
Friday,5,25,21,16.7,16.7,0.0,129
Friday,5,25,22,17.2,17.2,0.0,124
Friday,5,25,23,16.7,16.7,0.0,70
Friday,6,1,0,16.7,16.7,0.0,34
Friday,6,1,1,15.6,15.6,0.0,11
Friday,6,1,2,15.0,15.0,0.0,4
Friday,6,1,3,13.9,13.9,0.0,3
Friday,6,1,4,13.3,13.3,0.0,7
Friday,6,1,5,13.3,13.3,0.0,45
Friday,6,1,6,11.7,11.7,0.0,130
Friday,6,1,7,12.8,12.8,0.0,394
Friday,6,1,8,11.7,11.7,0.0,767
Friday,6,1,9,11.7,11.7,0.0,619
Friday,6,1,10,11.7,11.7,0.0,305
Friday,6,1,11,11.7,11.7,0.0,266
Friday,6,1,12,11.7,11.7,0.0,319
Friday,6,1,13,11.1,11.1,0.0,279
Friday,6,1,14,11.7,11.7,0.0,248
Friday,6,1,15,12.8,12.8,0.0,356
Friday,6,1,16,13.9,13.9,0.0,584
Friday,6,1,17,13.9,13.9,0.0,864
Friday,6,1,18,15.0,15.0,0.0,678
Friday,6,1,19,17.8,17.8,0.0,377
Friday,6,1,20,20.0,20.0,0.0,248
Friday,6,1,21,21.1,21.1,0.0,203
Friday,6,1,22,22.2,22.2,0.0,152
Friday,6,1,23,21.7,21.7,0.0,131
Friday,6,8,0,17.8,17.8,0.0,20
Friday,6,8,1,17.2,17.2,0.0,10
Friday,6,8,2,16.7,16.7,0.0,6
Friday,6,8,3,15.6,15.6,0.0,5
Friday,6,8,4,14.4,14.4,0.0,11
Friday,6,8,5,13.9,13.9,0.0,39
Friday,6,8,6,13.9,13.9,0.0,116
Friday,6,8,7,13.3,13.3,0.0,447
Friday,6,8,8,13.3,13.3,0.0,802
Friday,6,8,9,12.8,12.8,0.0,626
Friday,6,8,10,12.2,12.2,0.0,314
Friday,6,8,11,12.2,12.2,0.0,252
Friday,6,8,12,11.1,11.1,0.0,337
Friday,6,8,13,10.6,10.6,0.0,304
Friday,6,8,14,12.8,12.8,0.0,278
Friday,6,8,15,13.9,13.9,0.0,425
Friday,6,8,16,15.6,15.6,0.0,572
Friday,6,8,17,16.1,16.1,0.0,839
Friday,6,8,18,16.7,16.7,0.0,520
Friday,6,8,19,18.3,18.3,0.0,288
Friday,6,8,20,18.9,18.9,0.0,233
Friday,6,8,21,18.3,18.3,0.0,171
Friday,6,8,22,19.4,19.4,0.0,119
Friday,6,8,23,19.4,19.4,0.0,98
Friday,6,15,0,20.0,20.0,0.0,33
Friday,6,15,1,18.9,18.9,0.0,9
Friday,6,15,2,16.1,16.1,0.0,9
Friday,6,15,3,15.6,15.6,0.0,3
Friday,6,15,4,13.9,13.9,0.0,9
Friday,6,15,5,13.3,13.3,0.0,47
Friday,6,15,6,12.2,12.2,0.0,143
Friday,6,15,7,12.8,12.8,0.0,414
Friday,6,15,8,14.4,14.4,0.0,868
Friday,6,15,9,13.9,13.9,0.0,659
Friday,6,15,10,13.3,13.3,0.0,320
Friday,6,15,11,13.9,13.9,0.0,263
Friday,6,15,12,13.3,13.3,0.0,582
Friday,6,15,14,13.9,13.9,0.0,269
Friday,6,15,15,14.4,14.4,0.0,357
Friday,6,15,16,15.6,15.6,0.0,550
Friday,6,15,17,16.7,16.7,0.0,789
Friday,6,15,18,16.7,16.7,0.0,578
Friday,6,15,19,17.2,17.2,0.0,338
Friday,6,15,20,17.2,17.2,0.0,191
Friday,6,15,21,17.2,17.2,0.0,125
Friday,6,15,22,16.7,16.7,0.0,109
Friday,6,15,23,16.7,16.7,0.0,90
Friday,6,22,0,19.4,19.4,0.0,46
Friday,6,22,1,18.3,18.3,0.0,23
Friday,6,22,2,17.2,17.2,0.0,14
Friday,6,22,3,16.7,16.7,0.0,11
Friday,6,22,4,15.0,15.0,0.0,13
Friday,6,22,5,14.4,14.4,0.0,49
Friday,6,22,6,14.4,14.4,0.0,132
Friday,6,22,7,13.3,13.3,0.0,454
Friday,6,22,8,12.8,12.8,0.0,839
Friday,6,22,9,11.7,11.7,0.0,651
Friday,6,22,10,12.8,12.8,0.0,315
Friday,6,22,11,13.9,13.9,0.0,275
Friday,6,22,12,13.3,13.3,0.0,347
Friday,6,22,13,11.7,11.7,0.0,275
Friday,6,22,14,13.3,13.3,0.0,304
Friday,6,22,15,15.0,15.0,0.0,387
Friday,6,22,16,15.6,15.6,0.0,573
Friday,6,22,17,17.2,17.2,0.0,899
Friday,6,22,18,18.3,18.3,0.0,634
Friday,6,22,19,20.6,20.6,0.0,431
