day_name,month,day,hour,demand
Friday,12,28,1,31
Friday,12,28,2,9
Friday,12,28,3,4
Friday,12,28,4,6
Friday,12,28,5,21
Friday,12,28,6,60
Friday,12,28,7,97
Friday,12,28,8,228
Friday,12,28,9,187
Friday,12,28,10,162
Friday,12,28,11,215
Friday,12,28,12,259
Friday,12,28,13,284
Friday,12,28,14,279
Friday,12,28,15,268
Friday,12,28,16,276
Friday,12,28,17,291
Friday,12,28,18,214
Friday,12,28,19,146
Friday,12,28,20,96
Friday,12,28,21,98
Friday,12,28,22,64
Friday,12,28,23,63
Monday,1,1,0,56
Monday,1,1,1,44
Monday,1,1,2,33
Monday,1,1,3,11
Monday,1,1,4,1
Monday,1,1,5,6
Monday,1,1,6,8
Monday,1,1,7,8
Monday,1,1,8,23
Monday,1,1,9,43
Monday,1,1,10,80
Monday,1,1,11,75
Monday,1,1,12,117
Monday,1,1,13,125
Monday,1,1,14,149
Monday,1,1,15,137
Monday,1,1,16,120
Monday,1,1,17,111
Monday,1,1,18,62
Monday,1,1,19,48
Monday,1,1,20,47
Monday,1,1,21,43
Monday,1,1,22,17
Monday,1,1,23,11
Monday,1,8,0,2
Monday,1,8,3,1
Monday,1,8,4,4
Monday,1,8,5,3
Monday,1,8,6,16
Monday,1,8,7,57
Monday,1,8,8,122
Monday,1,8,9,90
Monday,1,8,10,28
Monday,1,8,11,15
Monday,1,8,12,12
Monday,1,8,13,28
Monday,1,8,14,16
Monday,1,8,16,97
Monday,1,8,17,143
Monday,1,8,18,154
Monday,1,8,19,37
Monday,1,8,20,21
Monday,1,8,21,14
Monday,1,8,23,1
Monday,1,15,0,22
Monday,1,15,1,8
Monday,1,15,2,7
Monday,1,15,3,1
Monday,1,15,4,4
Monday,1,15,5,9
Monday,1,15,6,26
Monday,1,15,7,83
Monday,1,15,8,161
Monday,1,15,9,139
Monday,1,15,10,128
Monday,1,15,11,145
Monday,1,15,12,145
Monday,1,15,13,162
Monday,1,15,14,155
Monday,1,15,15,167
Monday,1,15,16,193
Monday,1,15,17,200
Monday,1,15,18,152
Monday,1,15,19,115
Monday,1,15,20,70
Monday,1,15,21,47
Monday,1,15,22,42
Monday,1,15,23,15
Monday,1,22,0,4
Monday,1,22,1,4
Monday,1,22,2,2
Monday,1,22,3,1
Monday,1,22,4,2
Monday,1,22,5,20
Monday,1,22,7,139
Monday,1,22,8,930
Monday,1,22,10,160
Monday,1,22,11,135
Monday,1,22,12,139
Monday,1,22,13,254
Monday,1,22,15,334
Monday,1,22,16,272
Monday,1,22,18,443
Monday,1,22,19,224
Monday,1,22,20,146
Monday,1,22,21,91
Monday,1,22,22,39
Monday,1,22,23,44
Monday,1,29,0,8
Monday,1,29,1,3
Monday,1,29,2,1
Monday,1,29,4,3
Monday,1,29,5,25
Monday,1,29,6,101
Monday,1,29,7,295
Monday,1,29,8,636
Monday,1,29,9,488
Monday,1,29,10,204
Monday,1,29,11,137
Monday,1,29,12,165
Monday,1,29,13,148
Monday,1,29,14,159
Monday,1,29,15,150
Monday,1,29,16,331
Monday,1,29,17,576
Monday,1,29,18,473
Monday,1,29,19,241
Monday,1,29,20,127
Monday,1,29,21,123
Monday,1,29,22,52
Monday,1,29,23,21
Monday,2,5,0,7
Monday,2,5,1,3
Monday,2,5,2,1
Monday,2,5,4,5
Monday,2,5,5,25
Monday,2,5,6,105
Monday,2,5,7,320
Monday,2,5,8,683
Monday,2,5,9,496
Monday,2,5,10,179
Monday,2,5,11,140
Monday,2,5,12,200
Monday,2,5,13,176
Monday,2,5,14,152
Monday,2,5,15,171
Monday,2,5,16,330
Monday,2,5,17,663
Monday,2,5,18,451
Monday,2,5,19,246
Monday,2,5,20,155
Monday,2,5,21,124
Monday,2,5,22,62
Monday,2,5,23,31
Monday,2,12,1,7
Monday,2,12,2,1
Monday,2,12,4,6
Monday,2,12,5,28
Monday,2,12,6,115
Monday,2,12,7,319
Monday,2,12,8,644
Monday,2,12,9,521
Monday,2,12,10,173
Monday,2,12,11,144
Monday,2,12,12,160
Monday,2,12,13,153
Monday,2,12,14,136
Monday,2,12,15,198
Monday,2,12,16,355
Monday,2,12,17,686
Monday,2,12,18,502
Monday,2,12,19,285
Monday,2,12,20,151
Monday,2,12,21,112
Monday,2,12,22,72
Monday,2,12,23,28
Monday,2,19,0,11
Monday,2,19,1,5
Monday,2,19,2,2
Monday,2,19,3,4
Monday,2,19,4,1
Monday,2,19,5,5
Monday,2,19,6,31
Monday,2,19,7,59
Monday,2,19,8,139
Monday,2,19,9,177
Monday,2,19,10,141
Monday,2,19,11,158
Monday,2,19,12,151
Monday,2,19,13,170
Monday,2,19,14,174
Monday,2,19,15,137
Monday,2,19,16,127
Monday,2,19,17,181
Monday,2,19,18,134
Monday,2,19,19,109
Monday,2,19,20,68
Monday,2,19,21,45
Monday,2,19,22,34
Monday,2,19,23,22
Monday,2,26,0,12
Monday,2,26,1,2
Monday,2,26,2,1
Monday,2,26,3,1
Monday,2,26,4,7
Monday,2,26,5,13
Monday,2,26,6,32
Monday,2,26,7,96
Monday,2,26,8,402
Monday,2,26,9,375
Monday,2,26,10,350
Monday,2,26,12,304
Monday,2,26,14,115
Monday,2,26,15,314
Monday,2,26,17,918
Monday,2,26,19,211
Monday,2,26,20,105
Monday,2,26,21,62
Monday,2,26,22,46
Monday,2,26,23,23
Monday,3,5,0,12
Monday,3,5,1,4
Monday,3,5,2,4
Monday,3,5,3,3
Monday,3,5,4,3
Monday,3,5,5,25
Monday,3,5,6,100
Monday,3,5,7,301
Monday,3,5,8,536
Monday,3,5,9,545
Monday,3,5,10,179
Monday,3,5,11,128
Monday,3,5,12,156
Monday,3,5,13,159
Monday,3,5,14,152
Monday,3,5,15,159
Monday,3,5,16,317
Monday,3,5,17,622
Monday,3,5,18,418
Monday,3,5,19,252
Monday,3,5,20,142
Monday,3,5,21,92
Monday,3,5,22,40
Monday,3,5,23,26
Monday,3,12,0,15
Monday,3,12,1,3
Monday,3,12,2,5
Monday,3,12,3,4
Monday,3,12,4,10
Monday,3,12,5,12
Monday,3,12,6,102
Monday,3,12,7,268
Monday,3,12,8,686
Monday,3,12,9,516
Monday,3,12,10,235
Monday,3,12,11,168
Monday,3,12,12,175
Monday,3,12,13,178
Monday,3,12,14,139
Monday,3,12,15,141
Monday,3,12,16,233
Monday,3,12,17,294
Monday,3,12,18,170
Monday,3,12,19,124
Monday,3,12,20,106
Monday,3,12,21,72
Monday,3,12,22,48
Monday,3,12,23,24
Monday,3,19,0,14
Monday,3,19,1,5
Monday,3,19,2,1
Monday,3,19,3,4
Monday,3,19,4,7
Monday,3,19,5,20
Monday,3,19,6,99
Monday,3,19,7,288
Monday,3,19,8,658
Monday,3,19,9,519
Monday,3,19,10,210
Monday,3,19,11,165
Monday,3,19,12,180
Monday,3,19,13,194
Monday,3,19,14,154
Monday,3,19,15,193
Monday,3,19,16,386
Monday,3,19,17,682
Monday,3,19,18,516
Monday,3,19,19,297
Monday,3,19,20,183
Monday,3,19,21,118
Monday,3,19,22,75
Monday,3,19,23,25
Monday,3,26,0,12
Monday,3,26,1,4
Monday,3,26,2,2
Monday,3,26,3,1
Monday,3,26,4,10
Monday,3,26,5,19
Monday,3,26,6,92
Monday,3,26,7,272
Monday,3,26,8,683
Monday,3,26,9,482
Monday,3,26,10,180
Monday,3,26,11,136
Monday,3,26,12,182
Monday,3,26,13,185
Monday,3,26,14,150
Monday,3,26,15,167
Monday,3,26,16,329
Monday,3,26,17,645
Monday,3,26,18,526
Monday,3,26,19,307
Monday,3,26,20,168
Monday,3,26,21,113
Monday,3,26,22,65
Monday,3,26,23,29
Monday,4,2,0,7
Monday,4,2,1,4
Monday,4,2,2,3
Monday,4,2,3,4
Monday,4,2,4,7
Monday,4,2,5,16
Monday,4,2,6,103
Monday,4,2,7,318
Monday,4,2,8,730
Monday,4,2,9,533
Monday,4,2,10,222
Monday,4,2,11,174
Monday,4,2,12,206
Monday,4,2,13,194
Monday,4,2,14,176
Monday,4,2,15,210
Monday,4,2,16,377
Monday,4,2,17,720
Monday,4,2,18,551
Monday,4,2,19,285
Monday,4,2,20,187
Monday,4,2,21,116
Monday,4,2,22,55
Monday,4,2,23,23
Monday,4,9,0,20
Monday,4,9,1,10
Monday,4,9,2,2
Monday,4,9,3,2
Monday,4,9,4,12
Monday,4,9,5,30
Monday,4,9,6,97
Monday,4,9,7,310
Monday,4,9,8,724
Monday,4,9,9,550
Monday,4,9,10,212
Monday,4,9,11,170
Monday,4,9,12,166
Monday,4,9,13,176
Monday,4,9,14,174
Monday,4,9,15,201
Monday,4,9,16,388
Monday,4,9,17,708
Monday,4,9,18,585
Monday,4,9,19,338
Monday,4,9,20,223
Monday,4,9,21,132
Monday,4,9,22,100
Monday,4,9,23,35
Monday,4,16,0,22
Monday,4,16,2,7
Monday,4,16,3,6
Monday,4,16,5,42
Monday,4,16,7,504
Monday,4,16,9,342
Monday,4,16,10,166
Monday,4,16,11,113
Monday,4,16,12,132
Monday,4,16,13,116
Monday,4,16,14,288
Monday,4,16,16,718
Monday,4,16,18,485
Monday,4,16,19,249
Monday,4,16,20,157
Monday,4,16,21,96
Monday,4,16,22,56
Monday,4,16,23,39
Monday,4,23,0,17
Monday,4,23,1,4
Monday,4,23,2,2
Monday,4,23,3,5
Monday,4,23,4,5
Monday,4,23,5,22
Monday,4,23,6,111
Monday,4,23,7,334
Monday,4,23,8,768
Monday,4,23,9,506
Monday,4,23,10,217
Monday,4,23,11,168
Monday,4,23,12,162
Monday,4,23,13,156
Monday,4,23,14,140
Monday,4,23,15,225
Monday,4,23,16,341
Monday,4,23,17,733
Monday,4,23,18,579
Monday,4,23,19,316
Monday,4,23,20,189
Monday,4,23,21,116
Monday,4,23,22,74
Monday,4,23,23,26
Monday,4,30,0,22
Monday,4,30,1,10
Monday,4,30,2,9
Monday,4,30,3,4
Monday,4,30,4,8
Monday,4,30,5,24
Monday,4,30,6,119
Monday,4,30,7,380
Monday,4,30,8,757
Monday,4,30,9,560
Monday,4,30,10,246
Monday,4,30,11,168
Monday,4,30,12,239
Monday,4,30,13,414
Monday,4,30,14,193
Monday,4,30,16,465
Monday,4,30,17,839
Monday,4,30,18,698
Monday,4,30,19,405
Monday,4,30,20,237
Monday,4,30,21,160
Monday,4,30,22,112
Monday,4,30,23,57
Monday,5,7,0,24
Monday,5,7,1,9
Monday,5,7,2,4
Monday,5,7,3,13
Monday,5,7,4,10
Monday,5,7,5,33
Monday,5,7,6,149
Monday,5,7,7,417
Monday,5,7,8,808
Monday,5,7,9,611
Monday,5,7,10,229
Monday,5,7,11,400
Monday,5,7,13,259
Monday,5,7,14,208
Monday,5,7,15,288
Monday,5,7,16,496
Monday,5,7,17,878
Monday,5,7,18,680
Monday,5,7,19,432
Monday,5,7,20,257
Monday,5,7,21,144
Monday,5,7,22,62
Monday,5,7,23,40
Monday,5,14,0,22
Monday,5,14,1,8
Monday,5,14,2,12
Monday,5,14,3,3
Monday,5,14,4,11
Monday,5,14,5,34
Monday,5,14,6,136
Monday,5,14,7,413
Monday,5,14,8,855
Monday,5,14,9,1230
Monday,5,14,11,213
Monday,5,14,12,227
Monday,5,14,13,225
Monday,5,14,14,198
Monday,5,14,15,259
Monday,5,14,16,491
Monday,5,14,17,958
Monday,5,14,18,706
Monday,5,14,19,393
Monday,5,14,20,248
Monday,5,14,21,142
Monday,5,14,22,95
Monday,5,14,23,37
Monday,5,21,0,32
Monday,5,21,2,9
Monday,5,21,3,7
Monday,5,21,4,10
Monday,5,21,5,34
Monday,5,21,6,310
Monday,5,21,8,866
Monday,5,21,9,606
Monday,5,21,10,287
Monday,5,21,11,196
Monday,5,21,12,450
Monday,5,21,13,240
Monday,5,21,15,256
Monday,5,21,16,501
Monday,5,21,17,980
Monday,5,21,18,717
Monday,5,21,19,460
Monday,5,21,20,242
Monday,5,21,21,171
Monday,5,21,22,61
Monday,5,21,23,24
Monday,5,28,0,37
Monday,5,28,1,23
Monday,5,28,2,14
Monday,5,28,3,16
Monday,5,28,4,12
Monday,5,28,5,14
Monday,5,28,6,32
Monday,5,28,7,52
Monday,5,28,8,110
Monday,5,28,9,155
Monday,5,28,10,240
Monday,5,28,11,263
Monday,5,28,12,347
Monday,5,28,13,317
Monday,5,28,14,367
Monday,5,28,15,318
Monday,5,28,16,275
Monday,5,28,17,296
Monday,5,28,18,282
Monday,5,28,19,177
Monday,5,28,20,180
Monday,5,28,21,114
Monday,5,28,22,62
Monday,5,28,23,41
Monday,6,4,0,16
Monday,6,4,1,10
Monday,6,4,2,10
Monday,6,4,3,6
Monday,6,4,4,12
Monday,6,4,5,43
Monday,6,4,6,164
Monday,6,4,7,452
Monday,6,4,8,911
Monday,6,4,9,696
Monday,6,4,10,271
Monday,6,4,11,213
Monday,6,4,12,306
Monday,6,4,13,313
Monday,6,4,14,250
Monday,6,4,15,333
Monday,6,4,16,545
Monday,6,4,17,1008
Monday,6,4,18,781
Monday,6,4,19,479
Monday,6,4,20,294
Monday,6,4,21,185
Monday,6,4,22,118
Monday,6,4,23,53
Monday,6,11,0,12
Monday,6,11,1,5
Monday,6,11,2,10
Monday,6,11,3,4
Monday,6,11,4,9
Monday,6,11,5,45
Monday,6,11,6,156
Monday,6,11,7,505
Monday,6,11,8,929
Monday,6,11,9,694
Monday,6,11,10,276
Monday,6,11,11,200
Monday,6,11,12,257
Monday,6,11,13,198
Monday,6,11,14,222
Monday,6,11,15,311
Monday,6,11,16,484
Monday,6,11,17,997
Monday,6,11,18,759
Monday,6,11,19,424
Monday,6,11,20,301
Monday,6,11,21,166
Monday,6,11,22,85
Monday,6,11,23,35
Monday,6,18,0,18
Monday,6,18,1,6
Monday,6,18,2,5
Monday,6,18,3,5
Monday,6,18,4,7
Monday,6,18,5,49
Monday,6,18,6,161
Monday,6,18,7,1030
Monday,6,18,8,931
Monday,6,18,10,538
Monday,6,18,12,256
Monday,6,18,13,222
Monday,6,18,14,261
Monday,6,18,15,236
Monday,6,18,16,512
Monday,6,18,17,985
Monday,6,18,18,839
Monday,6,18,19,493
Monday,6,18,20,338
Monday,6,18,21,179
Monday,6,18,22,98
Monday,6,18,23,40
Monday,6,25,0,15
Monday,6,25,1,17
Monday,6,25,2,11
Monday,6,25,3,3
Monday,6,25,4,10
Monday,6,25,5,37
Monday,6,25,6,139
Monday,6,25,7,431
Monday,6,25,8,995
Monday,6,25,9,1426
Monday,6,25,10,248
Monday,6,25,12,490
Monday,6,25,14,502
Monday,6,25,16,553
Monday,6,25,17,1984
Monday,6,25,19,521
Monday,6,25,20,298
Monday,6,25,21,196
Monday,6,25,22,92
Monday,6,25,23,52
Monday,7,2,0,19
Monday,7,2,1,16
Monday,7,2,2,7
Monday,7,2,3,5
Monday,7,2,4,14
Monday,7,2,5,38
Monday,7,2,6,170
Monday,7,2,7,419
Monday,7,2,8,1562
Monday,7,2,10,294
Monday,7,2,11,246
Monday,7,2,12,490
Monday,7,2,14,231
Monday,7,2,15,251
Monday,7,2,16,518
Monday,7,2,17,870
Monday,7,2,18,713
Monday,7,2,19,804
Monday,7,2,21,144
Monday,7,2,22,79
Monday,7,2,23,48
Monday,7,9,0,21
Monday,7,9,1,8
Monday,7,9,2,12
Monday,7,9,3,7
Monday,7,9,4,10
Monday,7,9,5,46
Monday,7,9,6,183
Monday,7,9,7,524
Monday,7,9,8,976
Monday,7,9,9,724
Monday,7,9,10,283
Monday,7,9,11,227
Monday,7,9,12,258
Monday,7,9,13,273
Monday,7,9,14,232
Monday,7,9,15,256
Monday,7,9,16,536
Monday,7,9,17,1036
Monday,7,9,18,814
Monday,7,9,19,520
Monday,7,9,20,332
Monday,7,9,21,199
Monday,7,9,22,118
Monday,7,9,23,50
Monday,7,16,0,10
Monday,7,16,1,7
Monday,7,16,2,7
Monday,7,16,3,1
Monday,7,16,4,10
Monday,7,16,5,47
Monday,7,16,6,177
Monday,7,16,7,531
Monday,7,16,8,1010
Monday,7,16,9,1450
Monday,7,16,11,440
Monday,7,16,13,247
Monday,7,16,14,231
Monday,7,16,15,486
Monday,7,16,17,2034
Monday,7,16,19,545
Monday,7,16,20,307
Monday,7,16,21,176
Monday,7,16,22,72
Monday,7,16,23,48
Monday,7,23,0,27
Monday,7,23,1,4
Monday,7,23,2,4
Monday,7,23,3,6
Monday,7,23,4,12
Monday,7,23,5,46
Monday,7,23,6,172
Monday,7,23,7,475
Monday,7,23,8,951
Monday,7,23,9,772
Monday,7,23,10,261
Monday,7,23,11,225
Monday,7,23,12,522
Monday,7,23,14,233
Monday,7,23,15,286
Monday,7,23,16,507
Monday,7,23,17,1025
Monday,7,23,18,796
Monday,7,23,19,518
Monday,7,23,20,334
Monday,7,23,21,161
Monday,7,23,22,77
Monday,7,23,23,36
Monday,7,30,0,21
Monday,7,30,1,15
Monday,7,30,2,9
Monday,7,30,3,4
Monday,7,30,5,38
Monday,7,30,6,166
Monday,7,30,7,457
Monday,7,30,8,947
Monday,7,30,9,715
Monday,7,30,10,236
Monday,7,30,11,268
Monday,7,30,12,274
Monday,7,30,13,232
Monday,7,30,14,183
Monday,7,30,15,234
Monday,7,30,16,556
Monday,7,30,17,2006
Monday,7,30,19,452
Monday,7,30,20,262
Monday,7,30,21,152
Monday,7,30,22,79
Monday,7,30,23,37
Monday,8,6,0,13
Monday,8,6,1,5
Monday,8,6,2,1
Monday,8,6,4,6
Monday,8,6,5,39
Monday,8,6,6,159
Monday,8,6,7,442
Monday,8,6,8,933
Monday,8,6,9,710
Monday,8,6,10,255
Monday,8,6,11,225
Monday,8,6,12,270
Monday,8,6,13,235
Monday,8,6,14,188
Monday,8,6,15,254
Monday,8,6,16,476
Monday,8,6,17,989
Monday,8,6,18,793
Monday,8,6,19,461
Monday,8,6,20,269
Monday,8,6,21,162
Monday,8,6,22,96
Monday,8,6,23,41
Monday,8,13,0,8
Monday,8,13,1,14
Monday,8,13,2,4
Monday,8,13,3,3
Monday,8,13,4,8
Monday,8,13,5,50
Monday,8,13,6,167
Monday,8,13,7,916
Monday,8,13,9,626
Monday,8,13,10,534
Monday,8,13,12,223
Monday,8,13,13,214
Monday,8,13,14,193
Monday,8,13,15,284
Monday,8,13,16,463
Monday,8,13,17,909
Monday,8,13,18,676
Monday,8,13,19,928
Monday,8,13,21,135
Monday,8,13,22,81
Monday,8,13,23,32
Monday,8,20,0,15
Monday,8,20,1,8
Monday,8,20,2,5
Monday,8,20,3,5
Monday,8,20,4,9
Monday,8,20,5,96
Monday,8,20,7,433
Monday,8,20,8,938
Monday,8,20,9,610
Monday,8,20,10,243
Monday,8,20,11,206
Monday,8,20,12,223
Monday,8,20,13,232
Monday,8,20,14,203
Monday,8,20,15,232
Monday,8,20,16,505
Monday,8,20,17,886
Monday,8,20,18,1376
Monday,8,20,20,243
Monday,8,20,21,139
Monday,8,20,22,88
Monday,8,20,23,36
Monday,8,27,0,16
Monday,8,27,1,6
Monday,8,27,2,3
Monday,8,27,3,3
Monday,8,27,4,10
Monday,8,27,5,78
Monday,8,27,7,894
Monday,8,27,9,650
Monday,8,27,10,232
Monday,8,27,11,394
Monday,8,27,13,218
Monday,8,27,14,174
Monday,8,27,15,306
Monday,8,27,16,498
Monday,8,27,17,911
Monday,8,27,18,727
Monday,8,27,19,407
Monday,8,27,20,202
Monday,8,27,21,189
Monday,8,27,22,92
Monday,8,27,23,27
Monday,9,3,0,29
Monday,9,3,1,20
Monday,9,3,2,20
Monday,9,3,3,8
Monday,9,3,4,5
Monday,9,3,5,6
Monday,9,3,6,13
Monday,9,3,7,46
Monday,9,3,8,84
Monday,9,3,9,114
Monday,9,3,10,207
Monday,9,3,11,249
Monday,9,3,12,276
Monday,9,3,13,287
Monday,9,3,14,302
Monday,9,3,15,281
Monday,9,3,16,263
Monday,9,3,17,305
Monday,9,3,18,266
Monday,9,3,19,205
Monday,9,3,20,117
Monday,9,3,21,80
Monday,9,3,22,77
Monday,9,3,23,41
Monday,9,10,0,25
Monday,9,10,1,11
Monday,9,10,2,13
Monday,9,10,3,7
Monday,9,10,4,13
Monday,9,10,5,37
Monday,9,10,6,160
Monday,9,10,7,450
Monday,9,10,8,950
Monday,9,10,9,1282
Monday,9,10,11,225
Monday,9,10,12,247
Monday,9,10,13,253
Monday,9,10,14,244
Monday,9,10,15,292
Monday,9,10,16,533
Monday,9,10,17,1020
Monday,9,10,18,811
Monday,9,10,19,486
Monday,9,10,20,289
Monday,9,10,21,213
Monday,9,10,22,113
Monday,9,10,23,55
Monday,9,17,0,17
Monday,9,17,1,10
Monday,9,17,2,11
Monday,9,17,3,11
Monday,9,17,4,13
Monday,9,17,5,88
Monday,9,17,7,493
Monday,9,17,8,924
Monday,9,17,9,625
Monday,9,17,10,464
Monday,9,17,12,222
Monday,9,17,13,263
Monday,9,17,14,472
Monday,9,17,16,524
Monday,9,17,17,1041
Monday,9,17,18,1584
Monday,9,17,20,272
Monday,9,17,21,172
Monday,9,17,22,78
Monday,9,17,23,50
Monday,9,24,0,25
Monday,9,24,1,10
Monday,9,24,2,11
Monday,9,24,3,4
Monday,9,24,4,12
Monday,9,24,5,44
Monday,9,24,6,165
Monday,9,24,7,493
Monday,9,24,8,952
Monday,9,24,9,638
Monday,9,24,10,241
Monday,9,24,11,244
Monday,9,24,12,227
Monday,9,24,13,462
Monday,9,24,15,322
Monday,9,24,16,556
Monday,9,24,17,992
Monday,9,24,18,764
Monday,9,24,19,408
Monday,9,24,20,275
Monday,9,24,21,176
Monday,9,24,22,105
Monday,9,24,23,43
Monday,10,1,0,37
Monday,10,1,1,19
Monday,10,1,2,17
Monday,10,1,3,7
Monday,10,1,4,18
Monday,10,1,5,53
Monday,10,1,6,206
Monday,10,1,7,489
Monday,10,1,8,969
Monday,10,1,9,757
Monday,10,1,10,271
Monday,10,1,11,260
Monday,10,1,12,254
Monday,10,1,13,254
Monday,10,1,14,229
Monday,10,1,15,283
Monday,10,1,16,553
Monday,10,1,17,1016
Monday,10,1,18,721
Monday,10,1,19,417
Monday,10,1,20,266
Monday,10,1,21,160
Monday,10,1,22,123
Monday,10,1,23,47
Monday,10,8,0,22
Monday,10,8,1,15
Monday,10,8,2,21
Monday,10,8,3,11
Monday,10,8,4,13
Monday,10,8,5,50
Monday,10,8,6,151
Monday,10,8,7,418
Monday,10,8,8,890
Monday,10,8,9,669
Monday,10,8,10,293
Monday,10,8,11,232
Monday,10,8,12,296
Monday,10,8,13,240
Monday,10,8,14,249
Monday,10,8,15,285
Monday,10,8,16,553
Monday,10,8,17,921
Monday,10,8,18,762
Monday,10,8,19,407
Monday,10,8,20,275
Monday,10,8,21,167
Monday,10,8,22,111
Monday,10,8,23,48
Monday,10,15,0,31
Monday,10,15,1,11
Monday,10,15,2,16
Monday,10,15,3,10
Monday,10,15,4,13
Monday,10,15,5,43
Monday,10,15,6,152
Monday,10,15,7,516
Monday,10,15,8,993
Monday,10,15,9,676
Monday,10,15,10,295
Monday,10,15,11,235
Monday,10,15,12,265
Monday,10,15,13,274
Monday,10,15,14,252
Monday,10,15,15,269
Monday,10,15,16,589
Monday,10,15,17,1008
Monday,10,15,18,810
Monday,10,15,19,403
Monday,10,15,20,296
Monday,10,15,21,178
Monday,10,15,22,90
Monday,10,15,23,61
Monday,10,22,0,21
Monday,10,22,1,10
Monday,10,22,2,4
Monday,10,22,3,8
Monday,10,22,4,8
Monday,10,22,5,37
Monday,10,22,6,171
Monday,10,22,7,461
Monday,10,22,8,944
Monday,10,22,9,686
Monday,10,22,10,244
Monday,10,22,11,191
Monday,10,22,12,220
Monday,10,22,13,247
Monday,10,22,14,222
Monday,10,22,15,290
Monday,10,22,16,550
Monday,10,22,17,939
Monday,10,22,18,764
Monday,10,22,19,794
Monday,10,22,21,166
Monday,10,22,22,115
Monday,10,22,23,60
Monday,10,29,0,18
Monday,10,29,1,12
Monday,10,29,2,10
Monday,10,29,3,8
Monday,10,29,4,10
Monday,10,29,5,48
Monday,10,29,6,168
Monday,10,29,7,453
Monday,10,29,8,1001
Monday,10,29,9,716
Monday,10,29,10,308
Monday,10,29,11,215
Monday,10,29,12,224
Monday,10,29,13,214
Monday,10,29,14,201
Monday,10,29,15,259
Monday,10,29,16,471
Monday,10,29,17,940
Monday,10,29,18,723
Monday,10,29,19,394
Monday,10,29,20,243
Monday,10,29,21,150
Monday,10,29,22,109
Monday,10,29,23,41
Monday,11,5,0,15
Monday,11,5,1,13
Monday,11,5,2,9
Monday,11,5,3,3
Monday,11,5,4,12
Monday,11,5,5,50
Monday,11,5,6,194
Monday,11,5,7,608
Monday,11,5,9,698
Monday,11,5,10,264
Monday,11,5,11,223
Monday,11,5,12,249
Monday,11,5,13,235
Monday,11,5,14,224
Monday,11,5,15,307
Monday,11,5,16,546
Monday,11,5,17,944
Monday,11,5,18,708
Monday,11,5,19,366
Monday,11,5,20,220
Monday,11,5,21,143
Monday,11,5,22,80
Monday,11,5,23,49
Monday,11,12,0,26
Monday,11,12,1,18
Monday,11,12,2,3
Monday,11,12,3,3
Monday,11,12,4,7
Monday,11,12,5,39
Monday,11,12,6,131
Monday,11,12,7,317
Monday,11,12,8,640
Monday,11,12,9,472
Monday,11,12,10,166
Monday,11,12,11,167
Monday,11,12,12,215
Monday,11,12,13,209
Monday,11,12,14,204
Monday,11,12,15,208
Monday,11,12,16,744
Monday,11,12,17,631
Monday,11,12,19,302
Monday,11,12,20,173
Monday,11,12,21,118
Monday,11,12,22,70
Monday,11,12,23,37
Monday,11,19,0,17
Monday,11,19,1,13
Monday,11,19,2,7
Monday,11,19,3,2
Monday,11,19,4,8
Monday,11,19,5,34
Monday,11,19,6,98
Monday,11,19,7,290
Monday,11,19,8,1230
Monday,11,19,10,207
Monday,11,19,11,149
Monday,11,19,12,170
Monday,11,19,13,162
Monday,11,19,14,147
Monday,11,19,15,191
Monday,11,19,16,327
Monday,11,19,17,496
Monday,11,19,18,408
Monday,11,19,19,251
Monday,11,19,20,160
Monday,11,19,21,123
Monday,11,19,22,61
Monday,11,19,23,60
Monday,11,26,0,20
Monday,11,26,1,7
Monday,11,26,2,9
Monday,11,26,3,6
Monday,11,26,4,9
Monday,11,26,5,36
Monday,11,26,6,162
Monday,11,26,7,390
Monday,11,26,8,851
Monday,11,26,9,583
Monday,11,26,10,217
Monday,11,26,11,166
Monday,11,26,12,225
Monday,11,26,13,162
Monday,11,26,14,182
Monday,11,26,15,240
Monday,11,26,16,444
Monday,11,26,17,782
Monday,11,26,18,556
Monday,11,26,19,297
Monday,11,26,20,200
Monday,11,26,21,111
Monday,11,26,22,86
Monday,11,26,23,29
Monday,12,3,0,20
Monday,12,3,1,16
Monday,12,3,2,8
Monday,12,3,3,5
Monday,12,3,4,10
Monday,12,3,5,48
Monday,12,3,6,173
Monday,12,3,7,432
Monday,12,3,8,878
Monday,12,3,9,641
Monday,12,3,10,235
Monday,12,3,12,212
Monday,12,3,13,199
Monday,12,3,14,170
Monday,12,3,15,206
Monday,12,3,16,453
Monday,12,3,17,747
Monday,12,3,18,527
Monday,12,3,19,316
Monday,12,3,20,209
Monday,12,3,21,136
Monday,12,3,22,70
Monday,12,3,23,42
Monday,12,10,0,18
Monday,12,10,1,3
Monday,12,10,2,4
Monday,12,10,3,3
Monday,12,10,4,7
Monday,12,10,5,30
Monday,12,10,6,119
Monday,12,10,7,310
Monday,12,10,8,721
Monday,12,10,9,600
Monday,12,10,10,238
Monday,12,10,11,162
Monday,12,10,12,426
Monday,12,10,14,164
Monday,12,10,15,222
Monday,12,10,16,930
Monday,12,10,18,572
Monday,12,10,19,334
Monday,12,10,20,173
Monday,12,10,21,122
Monday,12,10,22,77
Monday,12,10,23,45
Monday,12,17,1,7
Monday,12,17,2,20
Monday,12,17,4,8
Monday,12,17,5,74
Monday,12,17,6,143
Monday,12,17,8,862
