day_name,month,day,hour,demand
Friday,12,28,2,8
Friday,12,28,3,4
Friday,12,28,4,5
Friday,12,28,5,20
Friday,12,28,6,58
Friday,12,28,7,86
Friday,12,28,8,210
Friday,12,28,9,172
Friday,12,28,10,125
Friday,12,28,11,164
Friday,12,28,12,184
Friday,12,28,13,202
Friday,12,28,14,181
Friday,12,28,15,189
Friday,12,28,16,222
Friday,12,28,17,235
Friday,12,28,18,175
Friday,12,28,19,121
Friday,12,28,20,77
Friday,12,28,21,84
Friday,12,28,22,55
Friday,12,28,23,56
Monday,1,1,0,20
Monday,1,1,1,25
Monday,1,1,2,13
Monday,1,1,3,11
Monday,1,1,5,4
Monday,1,1,6,8
Monday,1,1,7,8
Monday,1,1,8,20
Monday,1,1,9,30
Monday,1,1,10,41
Monday,1,1,11,45
Monday,1,1,12,54
Monday,1,1,13,57
Monday,1,1,14,68
Monday,1,1,15,86
Monday,1,1,16,72
Monday,1,1,17,72
Monday,1,1,18,47
Monday,1,1,19,32
Monday,1,1,20,34
Monday,1,1,21,27
Monday,1,1,22,15
Monday,1,1,23,6
Monday,1,8,0,2
Monday,1,8,4,4
Monday,1,8,5,3
Monday,1,8,6,16
Monday,1,8,7,56
Monday,1,8,8,116
Monday,1,8,9,88
Monday,1,8,10,27
Monday,1,8,11,15
Monday,1,8,12,11
Monday,1,8,13,26
Monday,1,8,14,15
Monday,1,8,16,95
Monday,1,8,17,135
Monday,1,8,18,152
Monday,1,8,19,37
Monday,1,8,20,21
Monday,1,8,21,12
Monday,1,8,23,1
Monday,1,15,0,11
Monday,1,15,1,5
Monday,1,15,2,3
Monday,1,15,4,3
Monday,1,15,5,8
Monday,1,15,6,24
Monday,1,15,7,78
Monday,1,15,8,148
Monday,1,15,9,114
Monday,1,15,10,106
Monday,1,15,11,110
Monday,1,15,12,112
Monday,1,15,13,120
Monday,1,15,14,118
Monday,1,15,15,119
Monday,1,15,16,154
Monday,1,15,17,181
Monday,1,15,18,136
Monday,1,15,19,103
Monday,1,15,20,65
Monday,1,15,21,45
Monday,1,15,22,39
Monday,1,15,23,14
Monday,1,22,0,3
Monday,1,22,1,3
Monday,1,22,3,1
Monday,1,22,4,2
Monday,1,22,5,18
Monday,1,22,7,131
Monday,1,22,8,890
Monday,1,22,10,141
Monday,1,22,11,108
Monday,1,22,12,128
Monday,1,22,13,204
Monday,1,22,15,270
Monday,1,22,16,243
Monday,1,22,18,411
Monday,1,22,19,206
Monday,1,22,20,141
Monday,1,22,21,82
Monday,1,22,22,34
Monday,1,22,23,39
Monday,1,29,0,7
Monday,1,29,1,2
Monday,1,29,4,3
Monday,1,29,5,22
Monday,1,29,6,99
Monday,1,29,7,285
Monday,1,29,8,599
Monday,1,29,9,456
Monday,1,29,10,183
Monday,1,29,11,112
Monday,1,29,12,126
Monday,1,29,13,124
Monday,1,29,14,125
Monday,1,29,15,120
Monday,1,29,16,294
Monday,1,29,17,535
Monday,1,29,18,425
Monday,1,29,19,226
Monday,1,29,20,119
Monday,1,29,21,113
Monday,1,29,22,47
Monday,1,29,23,18
Monday,2,5,0,5
Monday,2,5,4,5
Monday,2,5,5,24
Monday,2,5,6,102
Monday,2,5,7,305
Monday,2,5,8,646
Monday,2,5,9,463
Monday,2,5,10,155
Monday,2,5,11,121
Monday,2,5,12,159
Monday,2,5,13,144
Monday,2,5,14,119
Monday,2,5,15,149
Monday,2,5,16,295
Monday,2,5,17,600
Monday,2,5,18,424
Monday,2,5,19,225
Monday,2,5,20,145
Monday,2,5,21,113
Monday,2,5,22,50
Monday,2,5,23,31
Monday,2,12,1,5
Monday,2,12,4,6
Monday,2,12,5,28
Monday,2,12,6,111
Monday,2,12,7,300
Monday,2,12,8,610
Monday,2,12,9,488
Monday,2,12,10,147
Monday,2,12,11,124
Monday,2,12,12,125
Monday,2,12,13,126
Monday,2,12,14,108
Monday,2,12,15,158
Monday,2,12,16,314
Monday,2,12,17,631
Monday,2,12,18,462
Monday,2,12,19,273
Monday,2,12,20,141
Monday,2,12,21,107
Monday,2,12,22,68
Monday,2,12,23,27
Monday,2,19,0,11
Monday,2,19,1,4
Monday,2,19,2,2
Monday,2,19,3,3
Monday,2,19,4,1
Monday,2,19,5,5
Monday,2,19,6,26
Monday,2,19,7,57
Monday,2,19,8,127
Monday,2,19,9,136
Monday,2,19,10,98
Monday,2,19,11,98
Monday,2,19,12,105
Monday,2,19,13,123
Monday,2,19,14,126
Monday,2,19,15,102
Monday,2,19,16,104
Monday,2,19,17,147
Monday,2,19,18,120
Monday,2,19,19,99
Monday,2,19,20,60
Monday,2,19,21,41
Monday,2,19,22,27
Monday,2,19,23,22
Monday,2,26,0,10
Monday,2,26,1,1
Monday,2,26,2,1
Monday,2,26,3,1
Monday,2,26,4,6
Monday,2,26,5,13
Monday,2,26,6,31
Monday,2,26,7,92
Monday,2,26,8,379
Monday,2,26,9,356
Monday,2,26,10,308
Monday,2,26,12,270
Monday,2,26,14,90
Monday,2,26,15,272
Monday,2,26,17,854
Monday,2,26,19,198
Monday,2,26,20,98
Monday,2,26,21,60
Monday,2,26,22,42
Monday,2,26,23,22
Monday,3,5,0,10
Monday,3,5,1,4
Monday,3,5,2,3
Monday,3,5,3,2
Monday,3,5,4,3
Monday,3,5,5,24
Monday,3,5,6,97
Monday,3,5,7,287
Monday,3,5,8,512
Monday,3,5,9,503
Monday,3,5,10,160
Monday,3,5,11,103
Monday,3,5,12,136
Monday,3,5,13,130
Monday,3,5,14,124
Monday,3,5,15,133
Monday,3,5,16,292
Monday,3,5,17,597
Monday,3,5,18,391
Monday,3,5,19,238
Monday,3,5,20,134
Monday,3,5,21,91
Monday,3,5,22,36
Monday,3,5,23,26
Monday,3,12,0,13
Monday,3,12,1,3
Monday,3,12,2,3
Monday,3,12,3,4
Monday,3,12,4,10
Monday,3,12,5,11
Monday,3,12,6,98
Monday,3,12,7,252
Monday,3,12,8,641
Monday,3,12,9,482
Monday,3,12,10,201
Monday,3,12,11,133
Monday,3,12,12,148
Monday,3,12,13,150
Monday,3,12,14,110
Monday,3,12,15,121
Monday,3,12,16,211
Monday,3,12,17,285
Monday,3,12,18,156
Monday,3,12,19,121
Monday,3,12,20,99
Monday,3,12,21,63
Monday,3,12,22,45
Monday,3,12,23,21
Monday,3,19,0,13
Monday,3,19,1,4
Monday,3,19,2,1
Monday,3,19,3,4
Monday,3,19,4,7
Monday,3,19,5,20
Monday,3,19,6,95
Monday,3,19,7,274
Monday,3,19,8,624
Monday,3,19,9,472
Monday,3,19,10,173
Monday,3,19,11,133
Monday,3,19,12,142
Monday,3,19,13,153
Monday,3,19,14,127
Monday,3,19,15,165
Monday,3,19,16,349
Monday,3,19,17,631
Monday,3,19,18,477
Monday,3,19,19,266
Monday,3,19,20,167
Monday,3,19,21,106
Monday,3,19,22,59
Monday,3,19,23,20
Monday,3,26,0,7
Monday,3,26,1,4
Monday,3,26,2,2
Monday,3,26,3,1
Monday,3,26,4,10
Monday,3,26,5,17
Monday,3,26,6,90
Monday,3,26,7,257
Monday,3,26,8,632
Monday,3,26,9,439
Monday,3,26,10,164
Monday,3,26,11,112
Monday,3,26,12,138
Monday,3,26,13,133
Monday,3,26,14,111
Monday,3,26,15,139
Monday,3,26,16,282
Monday,3,26,17,576
Monday,3,26,18,463
Monday,3,26,19,254
Monday,3,26,20,156
Monday,3,26,21,92
Monday,3,26,22,51
Monday,3,26,23,24
Monday,4,2,0,6
Monday,4,2,1,4
Monday,4,2,2,2
Monday,4,2,3,3
Monday,4,2,4,6
Monday,4,2,5,16
Monday,4,2,6,101
Monday,4,2,7,305
Monday,4,2,8,681
Monday,4,2,9,504
Monday,4,2,10,183
Monday,4,2,11,150
Monday,4,2,12,159
Monday,4,2,13,161
Monday,4,2,14,139
Monday,4,2,15,165
Monday,4,2,16,337
Monday,4,2,17,648
Monday,4,2,18,491
Monday,4,2,19,245
Monday,4,2,20,172
Monday,4,2,21,101
Monday,4,2,22,51
Monday,4,2,23,22
Monday,4,9,0,15
Monday,4,9,1,7
Monday,4,9,2,2
Monday,4,9,3,2
Monday,4,9,4,10
Monday,4,9,5,28
Monday,4,9,6,92
Monday,4,9,7,296
Monday,4,9,8,674
Monday,4,9,9,502
Monday,4,9,10,195
Monday,4,9,11,142
Monday,4,9,12,145
Monday,4,9,13,152
Monday,4,9,14,132
Monday,4,9,15,158
Monday,4,9,16,348
Monday,4,9,17,640
Monday,4,9,18,509
Monday,4,9,19,296
Monday,4,9,20,207
Monday,4,9,21,113
Monday,4,9,22,78
Monday,4,9,23,28
Monday,4,16,0,16
Monday,4,16,2,5
Monday,4,16,3,6
Monday,4,16,5,40
Monday,4,16,7,478
Monday,4,16,9,319
Monday,4,16,10,142
Monday,4,16,11,97
Monday,4,16,12,122
Monday,4,16,13,101
Monday,4,16,14,240
Monday,4,16,16,656
Monday,4,16,18,434
Monday,4,16,19,224
Monday,4,16,20,147
Monday,4,16,21,92
Monday,4,16,22,43
Monday,4,16,23,31
Monday,4,23,0,17
Monday,4,23,1,2
Monday,4,23,2,2
Monday,4,23,3,4
Monday,4,23,4,4
Monday,4,23,5,22
Monday,4,23,6,98
Monday,4,23,7,315
Monday,4,23,8,723
Monday,4,23,9,467
Monday,4,23,10,189
Monday,4,23,11,144
Monday,4,23,12,124
Monday,4,23,13,130
Monday,4,23,14,111
Monday,4,23,15,184
Monday,4,23,16,301
Monday,4,23,17,657
Monday,4,23,18,521
Monday,4,23,19,277
Monday,4,23,20,172
Monday,4,23,21,98
Monday,4,23,22,54
Monday,4,23,23,26
Monday,4,30,0,18
Monday,4,30,1,5
Monday,4,30,2,8
Monday,4,30,3,2
Monday,4,30,4,8
Monday,4,30,5,23
Monday,4,30,6,110
Monday,4,30,7,350
Monday,4,30,8,687
Monday,4,30,9,510
Monday,4,30,10,210
Monday,4,30,11,140
Monday,4,30,12,181
Monday,4,30,13,300
Monday,4,30,14,135
Monday,4,30,16,375
Monday,4,30,17,753
Monday,4,30,18,605
Monday,4,30,19,336
Monday,4,30,20,185
Monday,4,30,21,140
Monday,4,30,22,84
Monday,4,30,23,45
Monday,5,7,0,16
Monday,5,7,1,8
Monday,5,7,2,3
Monday,5,7,3,9
Monday,5,7,4,9
Monday,5,7,5,27
Monday,5,7,6,136
Monday,5,7,7,393
Monday,5,7,8,759
Monday,5,7,9,566
Monday,5,7,10,190
Monday,5,7,11,302
Monday,5,7,13,194
Monday,5,7,14,164
Monday,5,7,15,221
Monday,5,7,16,420
Monday,5,7,17,770
Monday,5,7,18,595
Monday,5,7,19,372
Monday,5,7,20,222
Monday,5,7,21,124
Monday,5,7,22,53
Monday,5,7,23,35
Monday,5,14,0,18
Monday,5,14,1,4
Monday,5,14,2,11
Monday,5,14,3,3
Monday,5,14,4,10
Monday,5,14,5,34
Monday,5,14,6,129
Monday,5,14,7,386
Monday,5,14,8,801
Monday,5,14,9,1152
Monday,5,14,11,177
Monday,5,14,12,186
Monday,5,14,13,185
Monday,5,14,14,158
Monday,5,14,15,211
Monday,5,14,16,421
Monday,5,14,17,868
Monday,5,14,18,629
Monday,5,14,19,351
Monday,5,14,20,218
Monday,5,14,21,119
Monday,5,14,22,67
Monday,5,14,23,33
Monday,5,21,0,24
Monday,5,21,2,8
Monday,5,21,3,6
Monday,5,21,4,10
Monday,5,21,5,33
Monday,5,21,6,286
Monday,5,21,8,816
Monday,5,21,9,553
Monday,5,21,10,246
Monday,5,21,11,152
Monday,5,21,12,380
Monday,5,21,13,179
Monday,5,21,15,216
Monday,5,21,16,445
Monday,5,21,17,871
Monday,5,21,18,623
Monday,5,21,19,408
Monday,5,21,20,207
Monday,5,21,21,143
Monday,5,21,22,55
Monday,5,21,23,21
Monday,5,28,0,27
Monday,5,28,1,15
Monday,5,28,2,7
Monday,5,28,3,9
Monday,5,28,4,2
Monday,5,28,5,8
Monday,5,28,6,23
Monday,5,28,7,43
Monday,5,28,8,86
Monday,5,28,9,121
Monday,5,28,10,173
Monday,5,28,11,184
Monday,5,28,12,219
Monday,5,28,13,208
Monday,5,28,14,227
Monday,5,28,15,199
Monday,5,28,16,187
Monday,5,28,17,209
Monday,5,28,18,196
Monday,5,28,19,140
Monday,5,28,20,138
Monday,5,28,21,84
Monday,5,28,22,51
Monday,5,28,23,34
Monday,6,4,0,9
Monday,6,4,1,9
Monday,6,4,2,6
Monday,6,4,3,5
Monday,6,4,4,8
Monday,6,4,5,43
Monday,6,4,6,150
Monday,6,4,7,413
Monday,6,4,8,840
Monday,6,4,9,647
Monday,6,4,10,232
Monday,6,4,11,186
Monday,6,4,12,244
Monday,6,4,13,263
Monday,6,4,14,195
Monday,6,4,15,277
Monday,6,4,16,465
Monday,6,4,17,890
Monday,6,4,18,700
Monday,6,4,19,414
Monday,6,4,20,256
Monday,6,4,21,161
Monday,6,4,22,97
Monday,6,4,23,35
Monday,6,11,0,10
Monday,6,11,1,4
Monday,6,11,2,10
Monday,6,11,3,4
Monday,6,11,4,8
Monday,6,11,5,44
Monday,6,11,6,140
Monday,6,11,7,477
Monday,6,11,8,859
Monday,6,11,9,637
Monday,6,11,10,236
Monday,6,11,11,159
Monday,6,11,12,214
Monday,6,11,13,158
Monday,6,11,14,171
Monday,6,11,15,270
Monday,6,11,16,429
Monday,6,11,17,871
Monday,6,11,18,668
Monday,6,11,19,384
Monday,6,11,20,262
Monday,6,11,21,137
Monday,6,11,22,76
Monday,6,11,23,32
Monday,6,18,0,15
Monday,6,18,1,4
Monday,6,18,2,5
Monday,6,18,3,4
Monday,6,18,4,7
Monday,6,18,5,47
Monday,6,18,6,149
Monday,6,18,7,948
Monday,6,18,8,875
Monday,6,18,10,464
Monday,6,18,12,221
Monday,6,18,13,182
Monday,6,18,14,222
Monday,6,18,15,201
Monday,6,18,16,449
Monday,6,18,17,877
Monday,6,18,18,734
Monday,6,18,19,424
Monday,6,18,20,312
Monday,6,18,21,157
Monday,6,18,22,87
Monday,6,18,23,33
Monday,6,25,0,12
Monday,6,25,1,13
Monday,6,25,2,10
Monday,6,25,3,3
Monday,6,25,4,9
Monday,6,25,5,35
Monday,6,25,6,128
Monday,6,25,7,406
Monday,6,25,8,925
Monday,6,25,9,1324
Monday,6,25,10,218
Monday,6,25,12,392
Monday,6,25,14,384
Monday,6,25,16,454
Monday,6,25,17,1772
Monday,6,25,19,452
Monday,6,25,20,252
Monday,6,25,21,171
Monday,6,25,22,84
Monday,6,25,23,49
Monday,7,2,0,17
Monday,7,2,1,16
Monday,7,2,2,7
Monday,7,2,3,2
Monday,7,2,4,12
Monday,7,2,5,37
Monday,7,2,6,153
Monday,7,2,7,395
Monday,7,2,8,1468
Monday,7,2,10,252
Monday,7,2,11,202
Monday,7,2,12,414
Monday,7,2,14,186
Monday,7,2,15,214
Monday,7,2,16,429
Monday,7,2,17,780
Monday,7,2,18,625
Monday,7,2,19,734
Monday,7,2,21,135
Monday,7,2,22,69
Monday,7,2,23,44
Monday,7,9,0,17
Monday,7,9,1,7
Monday,7,9,2,11
Monday,7,9,3,4
Monday,7,9,4,9
Monday,7,9,5,45
Monday,7,9,6,169
Monday,7,9,7,481
Monday,7,9,8,917
Monday,7,9,9,680
Monday,7,9,10,245
Monday,7,9,11,201
Monday,7,9,12,217
Monday,7,9,13,221
Monday,7,9,14,186
Monday,7,9,15,220
Monday,7,9,16,464
Monday,7,9,17,943
Monday,7,9,18,716
Monday,7,9,19,445
Monday,7,9,20,293
Monday,7,9,21,176
Monday,7,9,22,88
Monday,7,9,23,45
Monday,7,16,0,8
Monday,7,16,1,4
Monday,7,16,2,7
Monday,7,16,3,1
Monday,7,16,4,9
Monday,7,16,5,46
Monday,7,16,6,166
Monday,7,16,7,498
Monday,7,16,8,959
Monday,7,16,9,1336
Monday,7,16,11,362
Monday,7,16,13,204
Monday,7,16,14,174
Monday,7,16,15,390
Monday,7,16,17,1818
Monday,7,16,19,476
Monday,7,16,20,249
Monday,7,16,21,155
Monday,7,16,22,64
Monday,7,16,23,42
Monday,7,23,0,22
Monday,7,23,1,4
Monday,7,23,2,3
Monday,7,23,3,2
Monday,7,23,4,10
Monday,7,23,5,44
Monday,7,23,6,161
Monday,7,23,7,452
Monday,7,23,8,889
Monday,7,23,9,698
Monday,7,23,10,221
Monday,7,23,11,159
Monday,7,23,12,402
Monday,7,23,14,181
Monday,7,23,15,227
Monday,7,23,16,443
Monday,7,23,17,923
Monday,7,23,18,708
Monday,7,23,19,448
Monday,7,23,20,283
Monday,7,23,21,137
Monday,7,23,22,62
Monday,7,23,23,32
Monday,7,30,0,13
Monday,7,30,1,8
Monday,7,30,2,4
Monday,7,30,3,2
Monday,7,30,5,35
Monday,7,30,6,157
Monday,7,30,7,427
Monday,7,30,8,884
Monday,7,30,9,651
Monday,7,30,10,200
Monday,7,30,11,196
Monday,7,30,12,203
Monday,7,30,13,196
Monday,7,30,14,147
Monday,7,30,15,196
Monday,7,30,16,475
Monday,7,30,17,1778
Monday,7,30,19,395
Monday,7,30,20,238
Monday,7,30,21,143
Monday,7,30,22,71
Monday,7,30,23,33
Monday,8,6,0,9
Monday,8,6,1,4
Monday,8,6,2,1
Monday,8,6,4,5
Monday,8,6,5,37
Monday,8,6,6,145
Monday,8,6,7,410
Monday,8,6,8,878
Monday,8,6,9,663
Monday,8,6,10,218
Monday,8,6,11,179
Monday,8,6,12,224
Monday,8,6,13,187
Monday,8,6,14,155
Monday,8,6,15,204
Monday,8,6,16,414
Monday,8,6,17,883
Monday,8,6,18,693
Monday,8,6,19,392
Monday,8,6,20,245
Monday,8,6,21,138
Monday,8,6,22,79
Monday,8,6,23,35
Monday,8,13,0,7
Monday,8,13,1,13
Monday,8,13,2,4
Monday,8,13,3,2
Monday,8,13,4,7
Monday,8,13,5,45
Monday,8,13,6,160
Monday,8,13,7,846
Monday,8,13,9,575
Monday,8,13,10,440
Monday,8,13,12,169
Monday,8,13,13,169
Monday,8,13,14,135
Monday,8,13,15,218
Monday,8,13,16,405
Monday,8,13,17,819
Monday,8,13,18,602
Monday,8,13,19,790
Monday,8,13,21,122
Monday,8,13,22,68
Monday,8,13,23,30
Monday,8,20,0,11
Monday,8,20,1,8
Monday,8,20,2,4
Monday,8,20,3,5
Monday,8,20,4,7
Monday,8,20,5,86
Monday,8,20,7,404
Monday,8,20,8,889
Monday,8,20,9,568
Monday,8,20,10,215
Monday,8,20,11,160
Monday,8,20,12,192
Monday,8,20,13,191
Monday,8,20,14,157
Monday,8,20,15,204
Monday,8,20,16,450
Monday,8,20,17,804
Monday,8,20,18,1272
Monday,8,20,20,223
Monday,8,20,21,118
Monday,8,20,22,77
Monday,8,20,23,32
Monday,8,27,0,16
Monday,8,27,1,6
Monday,8,27,2,3
Monday,8,27,3,3
Monday,8,27,4,7
Monday,8,27,5,72
Monday,8,27,7,844
Monday,8,27,9,616
Monday,8,27,10,204
Monday,8,27,11,330
Monday,8,27,13,177
Monday,8,27,14,146
Monday,8,27,15,262
Monday,8,27,16,451
Monday,8,27,17,833
Monday,8,27,18,653
Monday,8,27,19,366
Monday,8,27,20,185
Monday,8,27,21,157
Monday,8,27,22,72
Monday,8,27,23,23
Monday,9,3,0,23
Monday,9,3,1,16
Monday,9,3,2,16
Monday,9,3,3,7
Monday,9,3,4,4
Monday,9,3,5,6
Monday,9,3,6,11
Monday,9,3,7,40
Monday,9,3,8,61
Monday,9,3,9,86
Monday,9,3,10,153
Monday,9,3,11,164
Monday,9,3,12,170
Monday,9,3,13,170
Monday,9,3,14,195
Monday,9,3,15,178
Monday,9,3,16,191
Monday,9,3,17,202
Monday,9,3,18,198
Monday,9,3,19,164
Monday,9,3,20,90
Monday,9,3,21,65
Monday,9,3,22,51
Monday,9,3,23,32
Monday,9,10,0,20
Monday,9,10,1,11
Monday,9,10,2,13
Monday,9,10,3,7
Monday,9,10,4,12
Monday,9,10,5,35
Monday,9,10,6,152
Monday,9,10,7,425
Monday,9,10,8,884
Monday,9,10,9,1194
Monday,9,10,11,188
Monday,9,10,12,203
Monday,9,10,13,209
Monday,9,10,14,192
Monday,9,10,15,228
Monday,9,10,16,457
Monday,9,10,17,929
Monday,9,10,18,719
Monday,9,10,19,422
Monday,9,10,20,263
Monday,9,10,21,188
Monday,9,10,22,97
Monday,9,10,23,46
Monday,9,17,0,17
Monday,9,17,1,9
Monday,9,17,2,8
Monday,9,17,3,11
Monday,9,17,4,12
Monday,9,17,5,80
Monday,9,17,7,466
Monday,9,17,8,869
Monday,9,17,9,584
Monday,9,17,10,394
Monday,9,17,12,192
Monday,9,17,13,204
Monday,9,17,14,348
Monday,9,17,16,453
Monday,9,17,17,933
Monday,9,17,18,1406
Monday,9,17,20,249
Monday,9,17,21,157
Monday,9,17,22,69
Monday,9,17,23,42
Monday,9,24,0,23
Monday,9,24,1,9
Monday,9,24,2,11
Monday,9,24,3,4
Monday,9,24,4,9
Monday,9,24,5,41
Monday,9,24,6,157
Monday,9,24,7,459
Monday,9,24,8,885
Monday,9,24,9,590
Monday,9,24,10,212
Monday,9,24,11,189
Monday,9,24,12,192
Monday,9,24,13,368
Monday,9,24,15,265
Monday,9,24,16,486
Monday,9,24,17,885
Monday,9,24,18,669
Monday,9,24,19,378
Monday,9,24,20,249
Monday,9,24,21,155
Monday,9,24,22,88
Monday,9,24,23,37
Monday,10,1,0,27
Monday,10,1,1,18
Monday,10,1,2,11
Monday,10,1,3,5
Monday,10,1,4,17
Monday,10,1,5,50
Monday,10,1,6,196
Monday,10,1,7,469
Monday,10,1,8,909
Monday,10,1,9,698
Monday,10,1,10,240
Monday,10,1,11,222
Monday,10,1,12,217
Monday,10,1,13,216
Monday,10,1,14,184
Monday,10,1,15,242
Monday,10,1,16,502
Monday,10,1,17,920
Monday,10,1,18,670
Monday,10,1,19,381
Monday,10,1,20,247
Monday,10,1,21,142
Monday,10,1,22,100
Monday,10,1,23,38
Monday,10,8,0,21
Monday,10,8,1,15
Monday,10,8,2,18
Monday,10,8,3,9
Monday,10,8,4,12
Monday,10,8,5,48
Monday,10,8,6,146
Monday,10,8,7,391
Monday,10,8,8,832
Monday,10,8,9,614
Monday,10,8,10,246
Monday,10,8,11,196
Monday,10,8,12,241
Monday,10,8,13,177
Monday,10,8,14,194
Monday,10,8,15,226
Monday,10,8,16,507
Monday,10,8,17,833
Monday,10,8,18,669
Monday,10,8,19,377
Monday,10,8,20,245
Monday,10,8,21,145
Monday,10,8,22,91
Monday,10,8,23,42
Monday,10,15,0,30
Monday,10,15,1,8
Monday,10,15,2,13
Monday,10,15,3,10
Monday,10,15,4,12
Monday,10,15,5,41
Monday,10,15,6,144
Monday,10,15,7,486
Monday,10,15,8,913
Monday,10,15,9,639
Monday,10,15,10,253
Monday,10,15,11,196
Monday,10,15,12,229
Monday,10,15,13,220
Monday,10,15,14,204
Monday,10,15,15,224
Monday,10,15,16,523
Monday,10,15,17,916
Monday,10,15,18,715
Monday,10,15,19,373
Monday,10,15,20,277
Monday,10,15,21,153
Monday,10,15,22,76
Monday,10,15,23,58
Monday,10,22,0,19
Monday,10,22,1,10
Monday,10,22,2,4
Monday,10,22,3,7
Monday,10,22,4,8
Monday,10,22,5,35
Monday,10,22,6,162
Monday,10,22,7,433
Monday,10,22,8,881
Monday,10,22,9,645
Monday,10,22,10,226
Monday,10,22,11,167
Monday,10,22,12,194
Monday,10,22,13,217
Monday,10,22,14,184
Monday,10,22,15,235
Monday,10,22,16,502
Monday,10,22,17,869
Monday,10,22,18,705
Monday,10,22,19,734
Monday,10,22,21,148
Monday,10,22,22,102
Monday,10,22,23,56
Monday,10,29,0,18
Monday,10,29,1,9
Monday,10,29,2,10
Monday,10,29,3,8
Monday,10,29,4,9
Monday,10,29,5,41
Monday,10,29,6,159
Monday,10,29,7,429
Monday,10,29,8,947
Monday,10,29,9,671
Monday,10,29,10,268
Monday,10,29,11,190
Monday,10,29,12,193
Monday,10,29,13,187
Monday,10,29,14,175
Monday,10,29,15,212
Monday,10,29,16,433
Monday,10,29,17,868
Monday,10,29,18,653
Monday,10,29,19,360
Monday,10,29,20,222
Monday,10,29,21,137
Monday,10,29,22,100
Monday,10,29,23,39
Monday,11,5,0,12
Monday,11,5,1,12
Monday,11,5,2,7
Monday,11,5,3,3
Monday,11,5,4,10
Monday,11,5,5,47
Monday,11,5,6,186
Monday,11,5,7,569
Monday,11,5,9,641
Monday,11,5,10,240
Monday,11,5,11,197
Monday,11,5,12,216
Monday,11,5,13,212
Monday,11,5,14,183
Monday,11,5,15,267
Monday,11,5,16,508
Monday,11,5,17,864
Monday,11,5,18,653
Monday,11,5,19,339
Monday,11,5,20,212
Monday,11,5,21,126
Monday,11,5,22,65
Monday,11,5,23,46
Monday,11,12,0,22
Monday,11,12,1,16
Monday,11,12,2,3
Monday,11,12,3,3
Monday,11,12,4,6
Monday,11,12,5,37
Monday,11,12,6,127
Monday,11,12,7,308
Monday,11,12,8,635
Monday,11,12,9,471
Monday,11,12,10,159
Monday,11,12,11,149
Monday,11,12,12,174
Monday,11,12,13,177
Monday,11,12,14,157
Monday,11,12,15,165
Monday,11,12,16,650
Monday,11,12,17,589
Monday,11,12,19,273
Monday,11,12,20,162
Monday,11,12,21,107
Monday,11,12,22,67
Monday,11,12,23,30
Monday,11,19,0,14
Monday,11,19,1,11
Monday,11,19,2,6
Monday,11,19,3,2
Monday,11,19,4,8
Monday,11,19,5,34
Monday,11,19,6,92
Monday,11,19,7,275
Monday,11,19,8,1162
Monday,11,19,10,179
Monday,11,19,11,128
Monday,11,19,12,138
Monday,11,19,13,133
Monday,11,19,14,121
Monday,11,19,15,163
Monday,11,19,16,284
Monday,11,19,17,461
Monday,11,19,18,387
Monday,11,19,19,223
Monday,11,19,20,146
Monday,11,19,21,117
Monday,11,19,22,57
Monday,11,19,23,60
Monday,11,26,0,17
Monday,11,26,1,7
Monday,11,26,2,7
Monday,11,26,3,6
Monday,11,26,4,9
Monday,11,26,5,35
Monday,11,26,6,156
Monday,11,26,7,371
Monday,11,26,8,809
Monday,11,26,9,553
Monday,11,26,10,197
Monday,11,26,11,155
Monday,11,26,12,200
Monday,11,26,13,140
Monday,11,26,14,157
Monday,11,26,15,200
Monday,11,26,16,409
Monday,11,26,17,741
Monday,11,26,18,530
Monday,11,26,19,280
Monday,11,26,20,179
Monday,11,26,21,98
Monday,11,26,22,81
Monday,11,26,23,26
Monday,12,3,0,16
Monday,12,3,1,15
Monday,12,3,2,7
Monday,12,3,3,5
Monday,12,3,4,10
Monday,12,3,5,45
Monday,12,3,6,165
Monday,12,3,7,411
Monday,12,3,8,822
Monday,12,3,9,600
Monday,12,3,10,215
Monday,12,3,12,194
Monday,12,3,13,179
Monday,12,3,14,146
Monday,12,3,15,185
Monday,12,3,16,431
Monday,12,3,17,703
Monday,12,3,18,501
Monday,12,3,19,293
Monday,12,3,20,194
Monday,12,3,21,126
Monday,12,3,22,69
Monday,12,3,23,36
Monday,12,10,0,16
Monday,12,10,1,3
Monday,12,10,2,4
Monday,12,10,3,3
Monday,12,10,4,7
Monday,12,10,5,28
Monday,12,10,6,111
Monday,12,10,7,292
Monday,12,10,8,673
Monday,12,10,9,563
Monday,12,10,10,219
Monday,12,10,11,149
Monday,12,10,12,390
Monday,12,10,14,145
Monday,12,10,15,199
Monday,12,10,16,812
Monday,12,10,18,533
Monday,12,10,19,312
Monday,12,10,20,152
Monday,12,10,21,111
Monday,12,10,22,71
Monday,12,10,23,43
Monday,12,17,1,6
Monday,12,17,2,20
Monday,12,17,4,8
Monday,12,17,5,72
Monday,12,17,6,133
Monday,12,17,8,818
Monday,12,17,9,571
Monday,12,17,10,502
Monday,12,17,12,235
Monday,12,17,13,430
Monday,12,17,15,520
Monday,12,17,16,475
Monday,12,17,18,603
Monday,12,17,19,385
Monday,12,17,20,255
Monday,12,17,21,142
