day_name,month,day,hour,demand
Monday,1,22,15,64
Monday,1,22,16,29
Monday,1,22,18,32
Monday,1,22,19,18
Monday,1,22,20,5
Monday,1,22,21,9
Monday,1,22,22,5
Monday,1,22,23,5
Monday,1,29,0,1
Monday,1,29,1,1
Monday,1,29,2,1
Monday,1,29,5,3
Monday,1,29,6,2
Monday,1,29,7,10
Monday,1,29,8,37
Monday,1,29,9,32
Monday,1,29,10,21
Monday,1,29,11,25
Monday,1,29,12,39
Monday,1,29,13,24
Monday,1,29,14,34
Monday,1,29,15,30
Monday,1,29,16,37
Monday,1,29,17,41
Monday,1,29,18,48
Monday,1,29,19,15
Monday,1,29,20,8
Monday,1,29,21,10
Monday,1,29,22,5
Monday,1,29,23,3
Monday,2,5,0,2
Monday,2,5,1,3
Monday,2,5,2,1
Monday,2,5,5,1
Monday,2,5,6,3
Monday,2,5,7,15
Monday,2,5,8,37
Monday,2,5,9,33
Monday,2,5,10,24
Monday,2,5,11,19
Monday,2,5,12,41
Monday,2,5,13,32
Monday,2,5,14,33
Monday,2,5,15,22
Monday,2,5,16,35
Monday,2,5,17,63
Monday,2,5,18,27
Monday,2,5,19,21
Monday,2,5,20,10
Monday,2,5,21,11
Monday,2,5,22,12
Monday,2,12,1,2
Monday,2,12,2,1
Monday,2,12,6,4
Monday,2,12,7,19
Monday,2,12,8,34
Monday,2,12,9,33
Monday,2,12,10,26
Monday,2,12,11,20
Monday,2,12,12,35
Monday,2,12,13,27
Monday,2,12,14,28
Monday,2,12,15,40
Monday,2,12,16,41
Monday,2,12,17,55
Monday,2,12,18,40
Monday,2,12,19,12
Monday,2,12,20,10
Monday,2,12,21,5
Monday,2,12,22,4
Monday,2,12,23,1
Monday,2,19,1,1
Monday,2,19,3,1
Monday,2,19,6,5
Monday,2,19,7,2
Monday,2,19,8,12
Monday,2,19,9,41
Monday,2,19,10,43
Monday,2,19,11,60
Monday,2,19,12,46
Monday,2,19,13,47
Monday,2,19,14,48
Monday,2,19,15,35
Monday,2,19,16,23
Monday,2,19,17,34
Monday,2,19,18,14
Monday,2,19,19,10
Monday,2,19,20,8
Monday,2,19,21,4
Monday,2,19,22,7
Monday,2,26,0,2
Monday,2,26,1,1
Monday,2,26,4,1
Monday,2,26,6,1
Monday,2,26,7,4
Monday,2,26,8,23
Monday,2,26,9,19
Monday,2,26,10,42
Monday,2,26,12,34
Monday,2,26,14,25
Monday,2,26,15,42
Monday,2,26,17,64
Monday,2,26,19,13
Monday,2,26,20,7
Monday,2,26,21,2
Monday,2,26,22,4
Monday,2,26,23,1
Monday,3,5,0,2
Monday,3,5,2,1
Monday,3,5,3,1
Monday,3,5,5,1
Monday,3,5,6,3
Monday,3,5,7,14
Monday,3,5,8,24
Monday,3,5,9,42
Monday,3,5,10,19
Monday,3,5,11,25
Monday,3,5,12,20
Monday,3,5,13,29
Monday,3,5,14,28
Monday,3,5,15,26
Monday,3,5,16,25
Monday,3,5,17,25
Monday,3,5,18,27
Monday,3,5,19,14
Monday,3,5,20,8
Monday,3,5,21,1
Monday,3,5,22,4
Monday,3,12,0,2
Monday,3,12,2,2
Monday,3,12,5,1
Monday,3,12,6,4
Monday,3,12,7,16
Monday,3,12,8,45
Monday,3,12,9,34
Monday,3,12,10,34
Monday,3,12,11,35
Monday,3,12,12,27
Monday,3,12,13,28
Monday,3,12,14,29
Monday,3,12,15,20
Monday,3,12,16,22
Monday,3,12,17,9
Monday,3,12,18,14
Monday,3,12,19,3
Monday,3,12,20,7
Monday,3,12,21,9
Monday,3,12,22,3
Monday,3,12,23,3
Monday,3,19,0,1
Monday,3,19,1,1
Monday,3,19,6,4
Monday,3,19,7,14
Monday,3,19,8,34
Monday,3,19,9,47
Monday,3,19,10,37
Monday,3,19,11,32
Monday,3,19,12,38
Monday,3,19,13,41
Monday,3,19,14,27
Monday,3,19,15,28
Monday,3,19,16,37
Monday,3,19,17,51
Monday,3,19,18,39
Monday,3,19,19,31
Monday,3,19,20,16
Monday,3,19,21,12
Monday,3,19,22,16
Monday,3,19,23,5
Monday,3,26,0,5
Monday,3,26,5,2
Monday,3,26,6,2
Monday,3,26,7,15
Monday,3,26,8,51
Monday,3,26,9,43
Monday,3,26,10,16
Monday,3,26,11,24
Monday,3,26,12,44
Monday,3,26,13,52
Monday,3,26,14,39
Monday,3,26,15,28
Monday,3,26,16,47
Monday,3,26,17,69
Monday,3,26,18,63
Monday,3,26,19,53
Monday,3,26,20,12
Monday,3,26,21,21
Monday,3,26,22,14
Monday,3,26,23,5
Monday,4,2,0,1
Monday,4,2,2,1
Monday,4,2,3,1
Monday,4,2,4,1
Monday,4,2,6,2
Monday,4,2,7,13
Monday,4,2,8,49
Monday,4,2,9,29
Monday,4,2,10,39
Monday,4,2,11,24
Monday,4,2,12,47
Monday,4,2,13,33
Monday,4,2,14,37
Monday,4,2,15,45
Monday,4,2,16,40
Monday,4,2,17,72
Monday,4,2,18,60
Monday,4,2,19,40
Monday,4,2,20,15
Monday,4,2,21,15
Monday,4,2,22,4
Monday,4,2,23,1
Monday,4,9,0,5
Monday,4,9,1,3
Monday,4,9,4,2
Monday,4,9,5,2
Monday,4,9,6,5
Monday,4,9,7,14
Monday,4,9,8,50
Monday,4,9,9,48
Monday,4,9,10,17
Monday,4,9,11,28
Monday,4,9,12,21
Monday,4,9,13,24
Monday,4,9,14,42
Monday,4,9,15,43
Monday,4,9,16,40
Monday,4,9,17,68
Monday,4,9,18,76
Monday,4,9,19,42
Monday,4,9,20,16
Monday,4,9,21,19
Monday,4,9,22,22
Monday,4,9,23,7
Monday,4,16,0,6
Monday,4,16,2,2
Monday,4,16,5,2
Monday,4,16,7,26
Monday,4,16,9,23
Monday,4,16,10,24
Monday,4,16,11,16
Monday,4,16,12,10
Monday,4,16,13,15
Monday,4,16,14,48
Monday,4,16,16,62
Monday,4,16,18,51
Monday,4,16,19,25
Monday,4,16,20,10
Monday,4,16,21,4
Monday,4,16,22,13
Monday,4,16,23,8
Monday,4,23,1,2
Monday,4,23,3,1
Monday,4,23,4,1
Monday,4,23,6,13
Monday,4,23,7,19
Monday,4,23,8,45
Monday,4,23,9,39
Monday,4,23,10,28
Monday,4,23,11,24
Monday,4,23,12,38
Monday,4,23,13,26
Monday,4,23,14,29
Monday,4,23,15,41
Monday,4,23,16,40
Monday,4,23,17,76
Monday,4,23,18,58
Monday,4,23,19,39
Monday,4,23,20,17
Monday,4,23,21,18
Monday,4,23,22,20
Monday,4,30,0,4
Monday,4,30,1,5
Monday,4,30,2,1
Monday,4,30,3,2
Monday,4,30,5,1
Monday,4,30,6,9
Monday,4,30,7,30
Monday,4,30,8,70
Monday,4,30,9,50
Monday,4,30,10,36
Monday,4,30,11,28
Monday,4,30,12,58
Monday,4,30,13,114
Monday,4,30,14,58
Monday,4,30,16,90
Monday,4,30,17,86
Monday,4,30,18,93
Monday,4,30,19,69
Monday,4,30,20,52
Monday,4,30,21,20
Monday,4,30,22,28
Monday,4,30,23,12
Monday,5,7,0,8
Monday,5,7,1,1
Monday,5,7,2,1
Monday,5,7,3,4
Monday,5,7,4,1
Monday,5,7,5,6
Monday,5,7,6,13
Monday,5,7,7,24
Monday,5,7,8,49
Monday,5,7,9,45
Monday,5,7,10,39
Monday,5,7,11,98
Monday,5,7,13,65
Monday,5,7,14,44
Monday,5,7,15,67
Monday,5,7,16,76
Monday,5,7,17,108
Monday,5,7,18,85
Monday,5,7,19,60
Monday,5,7,20,35
Monday,5,7,21,20
Monday,5,7,22,9
Monday,5,7,23,5
Monday,5,14,0,4
Monday,5,14,1,4
Monday,5,14,2,1
Monday,5,14,4,1
Monday,5,14,6,7
Monday,5,14,7,27
Monday,5,14,8,54
Monday,5,14,9,78
Monday,5,14,11,36
Monday,5,14,12,41
Monday,5,14,13,40
Monday,5,14,14,40
Monday,5,14,15,48
Monday,5,14,16,70
Monday,5,14,17,90
Monday,5,14,18,77
Monday,5,14,19,42
Monday,5,14,20,30
Monday,5,14,21,23
Monday,5,14,22,28
Monday,5,14,23,4
Monday,5,21,0,8
Monday,5,21,2,1
Monday,5,21,3,1
Monday,5,21,5,1
Monday,5,21,6,24
Monday,5,21,8,50
Monday,5,21,9,53
Monday,5,21,10,41
Monday,5,21,11,44
Monday,5,21,12,70
Monday,5,21,13,61
Monday,5,21,15,40
Monday,5,21,16,56
Monday,5,21,17,109
Monday,5,21,18,94
Monday,5,21,19,52
Monday,5,21,20,35
Monday,5,21,21,28
Monday,5,21,22,6
Monday,5,21,23,3
Monday,5,28,0,10
Monday,5,28,1,8
Monday,5,28,2,7
Monday,5,28,3,7
Monday,5,28,4,10
Monday,5,28,5,6
Monday,5,28,6,9
Monday,5,28,7,9
Monday,5,28,8,24
Monday,5,28,9,34
Monday,5,28,10,67
Monday,5,28,11,79
Monday,5,28,12,128
Monday,5,28,13,109
Monday,5,28,14,140
Monday,5,28,15,119
Monday,5,28,16,88
Monday,5,28,17,87
Monday,5,28,18,86
Monday,5,28,19,37
Monday,5,28,20,42
Monday,5,28,21,30
Monday,5,28,22,11
Monday,5,28,23,7
Monday,6,4,0,7
Monday,6,4,1,1
Monday,6,4,2,4
Monday,6,4,3,1
Monday,6,4,4,4
Monday,6,4,6,14
Monday,6,4,7,39
Monday,6,4,8,71
Monday,6,4,9,49
Monday,6,4,10,39
Monday,6,4,11,27
Monday,6,4,12,62
Monday,6,4,13,50
Monday,6,4,14,55
Monday,6,4,15,56
Monday,6,4,16,80
Monday,6,4,17,118
Monday,6,4,18,81
Monday,6,4,19,65
Monday,6,4,20,38
Monday,6,4,21,24
Monday,6,4,22,21
Monday,6,4,23,18
Monday,6,11,0,2
Monday,6,11,1,1
Monday,6,11,4,1
Monday,6,11,5,1
Monday,6,11,6,16
Monday,6,11,7,28
Monday,6,11,8,70
Monday,6,11,9,57
Monday,6,11,10,40
Monday,6,11,11,41
Monday,6,11,12,43
Monday,6,11,13,40
Monday,6,11,14,51
Monday,6,11,15,41
Monday,6,11,16,55
Monday,6,11,17,126
Monday,6,11,18,91
Monday,6,11,19,40
Monday,6,11,20,39
Monday,6,11,21,29
Monday,6,11,22,9
Monday,6,11,23,3
Monday,6,18,0,3
Monday,6,18,1,2
Monday,6,18,3,1
Monday,6,18,5,2
Monday,6,18,6,12
Monday,6,18,7,82
Monday,6,18,8,56
Monday,6,18,10,74
Monday,6,18,12,35
Monday,6,18,13,40
Monday,6,18,14,39
Monday,6,18,15,35
Monday,6,18,16,63
Monday,6,18,17,108
Monday,6,18,18,105
Monday,6,18,19,69
Monday,6,18,20,26
Monday,6,18,21,22
Monday,6,18,22,11
Monday,6,18,23,7
Monday,6,25,0,3
Monday,6,25,1,4
Monday,6,25,2,1
Monday,6,25,4,1
Monday,6,25,5,2
Monday,6,25,6,11
Monday,6,25,7,25
Monday,6,25,8,70
Monday,6,25,9,102
Monday,6,25,10,30
Monday,6,25,12,98
Monday,6,25,14,118
Monday,6,25,16,99
Monday,6,25,17,212
Monday,6,25,19,69
Monday,6,25,20,46
Monday,6,25,21,25
Monday,6,25,22,8
Monday,6,25,23,3
Monday,7,2,0,2
Monday,7,2,3,3
Monday,7,2,4,2
Monday,7,2,5,1
Monday,7,2,6,17
Monday,7,2,7,24
Monday,7,2,8,94
Monday,7,2,10,42
Monday,7,2,11,44
Monday,7,2,12,76
Monday,7,2,14,45
Monday,7,2,15,37
Monday,7,2,16,89
Monday,7,2,17,90
Monday,7,2,18,88
Monday,7,2,19,70
Monday,7,2,21,9
Monday,7,2,22,10
Monday,7,2,23,4
Monday,7,9,0,4
Monday,7,9,1,1
Monday,7,9,2,1
Monday,7,9,3,3
Monday,7,9,4,1
Monday,7,9,5,1
Monday,7,9,6,14
Monday,7,9,7,43
Monday,7,9,8,59
Monday,7,9,9,44
Monday,7,9,10,38
Monday,7,9,11,26
Monday,7,9,12,41
Monday,7,9,13,52
Monday,7,9,14,46
Monday,7,9,15,36
Monday,7,9,16,72
Monday,7,9,17,93
Monday,7,9,18,98
Monday,7,9,19,75
Monday,7,9,20,39
Monday,7,9,21,23
Monday,7,9,22,30
Monday,7,9,23,5
Monday,7,16,0,2
Monday,7,16,1,3
Monday,7,16,4,1
Monday,7,16,5,1
Monday,7,16,6,11
Monday,7,16,7,33
Monday,7,16,8,51
Monday,7,16,9,114
Monday,7,16,11,78
Monday,7,16,13,43
Monday,7,16,14,57
Monday,7,16,15,96
Monday,7,16,17,216
Monday,7,16,19,69
Monday,7,16,20,58
Monday,7,16,21,21
Monday,7,16,22,8
Monday,7,16,23,6
Monday,7,23,0,5
Monday,7,23,2,1
Monday,7,23,3,4
Monday,7,23,4,2
Monday,7,23,5,2
Monday,7,23,6,11
Monday,7,23,7,23
Monday,7,23,8,62
Monday,7,23,9,74
Monday,7,23,10,40
Monday,7,23,11,66
Monday,7,23,12,120
Monday,7,23,14,52
Monday,7,23,15,59
Monday,7,23,16,64
Monday,7,23,17,102
Monday,7,23,18,88
Monday,7,23,19,70
Monday,7,23,20,51
Monday,7,23,21,24
Monday,7,23,22,15
Monday,7,23,23,4
Monday,7,30,0,8
Monday,7,30,1,7
Monday,7,30,2,5
Monday,7,30,3,2
Monday,7,30,5,3
Monday,7,30,6,9
Monday,7,30,7,30
Monday,7,30,8,63
Monday,7,30,9,64
Monday,7,30,10,36
Monday,7,30,11,72
Monday,7,30,12,71
Monday,7,30,13,36
Monday,7,30,14,36
Monday,7,30,15,38
Monday,7,30,16,81
Monday,7,30,17,228
Monday,7,30,19,57
Monday,7,30,20,24
Monday,7,30,21,9
Monday,7,30,22,8
Monday,7,30,23,4
Monday,8,6,0,4
Monday,8,6,1,1
Monday,8,6,4,1
Monday,8,6,5,2
Monday,8,6,6,14
Monday,8,6,7,32
Monday,8,6,8,55
Monday,8,6,9,47
Monday,8,6,10,37
Monday,8,6,11,46
Monday,8,6,12,46
Monday,8,6,13,48
Monday,8,6,14,33
Monday,8,6,15,50
Monday,8,6,16,62
Monday,8,6,17,106
Monday,8,6,18,100
Monday,8,6,19,69
Monday,8,6,20,24
Monday,8,6,21,24
Monday,8,6,22,17
Monday,8,6,23,6
Monday,8,13,0,1
Monday,8,13,1,1
Monday,8,13,3,1
Monday,8,13,4,1
Monday,8,13,5,5
Monday,8,13,6,7
Monday,8,13,7,70
Monday,8,13,9,51
Monday,8,13,10,94
Monday,8,13,12,54
Monday,8,13,13,45
Monday,8,13,14,58
Monday,8,13,15,66
Monday,8,13,16,58
Monday,8,13,17,90
Monday,8,13,18,74
Monday,8,13,19,138
Monday,8,13,21,13
Monday,8,13,22,13
Monday,8,13,23,2
Monday,8,20,0,4
Monday,8,20,2,1
Monday,8,20,4,2
Monday,8,20,5,10
Monday,8,20,7,29
Monday,8,20,8,49
Monday,8,20,9,42
Monday,8,20,10,28
Monday,8,20,11,46
Monday,8,20,12,31
Monday,8,20,13,41
Monday,8,20,14,46
Monday,8,20,15,28
Monday,8,20,16,55
Monday,8,20,17,82
Monday,8,20,18,104
Monday,8,20,20,20
Monday,8,20,21,21
Monday,8,20,22,11
Monday,8,20,23,4
Monday,8,27,4,3
Monday,8,27,5,6
Monday,8,27,7,50
Monday,8,27,9,34
Monday,8,27,10,28
Monday,8,27,11,64
Monday,8,27,13,41
Monday,8,27,14,28
Monday,8,27,15,44
Monday,8,27,16,47
Monday,8,27,17,78
Monday,8,27,18,74
Monday,8,27,19,41
Monday,8,27,20,17
Monday,8,27,21,32
Monday,8,27,22,20
Monday,8,27,23,4
Monday,9,3,0,6
Monday,9,3,1,4
Monday,9,3,2,4
Monday,9,3,3,1
Monday,9,3,4,1
Monday,9,3,6,2
Monday,9,3,7,6
Monday,9,3,8,23
Monday,9,3,9,28
Monday,9,3,10,54
Monday,9,3,11,85
Monday,9,3,12,106
Monday,9,3,13,117
Monday,9,3,14,107
Monday,9,3,15,103
Monday,9,3,16,72
Monday,9,3,17,103
Monday,9,3,18,68
Monday,9,3,19,41
Monday,9,3,20,27
Monday,9,3,21,15
Monday,9,3,22,26
Monday,9,3,23,9
Monday,9,10,0,5
Monday,9,10,4,1
Monday,9,10,5,2
Monday,9,10,6,8
Monday,9,10,7,25
Monday,9,10,8,66
Monday,9,10,9,88
Monday,9,10,11,37
Monday,9,10,12,44
Monday,9,10,13,44
Monday,9,10,14,52
Monday,9,10,15,64
Monday,9,10,16,76
Monday,9,10,17,91
Monday,9,10,18,92
Monday,9,10,19,64
Monday,9,10,20,26
Monday,9,10,21,25
Monday,9,10,22,16
Monday,9,10,23,9
Monday,9,17,1,1
Monday,9,17,2,3
Monday,9,17,4,1
Monday,9,17,5,8
Monday,9,17,7,27
Monday,9,17,8,55
Monday,9,17,9,41
Monday,9,17,10,70
Monday,9,17,12,30
Monday,9,17,13,59
Monday,9,17,14,124
Monday,9,17,16,71
Monday,9,17,17,108
Monday,9,17,18,178
Monday,9,17,20,23
Monday,9,17,21,15
Monday,9,17,22,9
Monday,9,17,23,8
Monday,9,24,0,2
Monday,9,24,1,1
Monday,9,24,4,3
Monday,9,24,5,3
Monday,9,24,6,8
Monday,9,24,7,34
Monday,9,24,8,67
Monday,9,24,9,48
Monday,9,24,10,29
Monday,9,24,11,55
Monday,9,24,12,35
Monday,9,24,13,94
Monday,9,24,15,57
Monday,9,24,16,70
Monday,9,24,17,107
Monday,9,24,18,95
Monday,9,24,19,30
Monday,9,24,20,26
Monday,9,24,21,21
Monday,9,24,22,17
Monday,9,24,23,6
Monday,10,1,0,10
Monday,10,1,1,1
Monday,10,1,2,6
Monday,10,1,3,2
Monday,10,1,4,1
Monday,10,1,5,3
Monday,10,1,6,10
Monday,10,1,7,20
Monday,10,1,8,60
Monday,10,1,9,59
Monday,10,1,10,31
Monday,10,1,11,38
Monday,10,1,12,37
Monday,10,1,13,38
Monday,10,1,14,45
Monday,10,1,15,41
Monday,10,1,16,51
Monday,10,1,17,96
Monday,10,1,18,51
Monday,10,1,19,36
Monday,10,1,20,19
Monday,10,1,21,18
Monday,10,1,22,23
Monday,10,1,23,9
Monday,10,8,0,1
Monday,10,8,2,3
Monday,10,8,3,2
Monday,10,8,4,1
Monday,10,8,5,2
Monday,10,8,6,5
Monday,10,8,7,27
Monday,10,8,8,58
Monday,10,8,9,55
Monday,10,8,10,47
Monday,10,8,11,36
Monday,10,8,12,55
Monday,10,8,13,63
Monday,10,8,14,55
Monday,10,8,15,59
Monday,10,8,16,46
Monday,10,8,17,88
Monday,10,8,18,93
Monday,10,8,19,30
Monday,10,8,20,30
Monday,10,8,21,22
Monday,10,8,22,20
Monday,10,8,23,6
Monday,10,15,0,1
Monday,10,15,1,3
Monday,10,15,2,3
Monday,10,15,4,1
Monday,10,15,5,2
Monday,10,15,6,8
Monday,10,15,7,30
Monday,10,15,8,80
Monday,10,15,9,37
Monday,10,15,10,42
Monday,10,15,11,39
Monday,10,15,12,36
Monday,10,15,13,54
Monday,10,15,14,48
Monday,10,15,15,45
Monday,10,15,16,66
Monday,10,15,17,92
Monday,10,15,18,95
Monday,10,15,19,30
Monday,10,15,20,19
Monday,10,15,21,25
Monday,10,15,22,14
Monday,10,15,23,3
Monday,10,22,0,2
Monday,10,22,3,1
Monday,10,22,5,2
Monday,10,22,6,9
Monday,10,22,7,28
Monday,10,22,8,63
Monday,10,22,9,41
Monday,10,22,10,18
Monday,10,22,11,24
Monday,10,22,12,26
Monday,10,22,13,30
Monday,10,22,14,38
Monday,10,22,15,55
Monday,10,22,16,48
Monday,10,22,17,70
Monday,10,22,18,59
Monday,10,22,19,60
Monday,10,22,21,18
Monday,10,22,22,13
Monday,10,22,23,4
Monday,10,29,1,3
Monday,10,29,4,1
Monday,10,29,5,7
Monday,10,29,6,9
Monday,10,29,7,24
Monday,10,29,8,54
Monday,10,29,9,45
Monday,10,29,10,40
Monday,10,29,11,25
Monday,10,29,12,31
Monday,10,29,13,27
Monday,10,29,14,26
Monday,10,29,15,47
Monday,10,29,16,38
Monday,10,29,17,72
Monday,10,29,18,70
Monday,10,29,19,34
Monday,10,29,20,21
Monday,10,29,21,13
Monday,10,29,22,9
Monday,10,29,23,2
Monday,11,5,0,3
Monday,11,5,1,1
Monday,11,5,2,2
Monday,11,5,4,2
Monday,11,5,5,3
Monday,11,5,6,8
Monday,11,5,7,39
Monday,11,5,9,57
Monday,11,5,10,24
Monday,11,5,11,26
Monday,11,5,12,33
Monday,11,5,13,23
Monday,11,5,14,41
Monday,11,5,15,40
Monday,11,5,16,38
Monday,11,5,17,80
Monday,11,5,18,55
Monday,11,5,19,27
Monday,11,5,20,8
Monday,11,5,21,17
Monday,11,5,22,15
Monday,11,5,23,3
Monday,11,12,0,4
Monday,11,12,1,2
Monday,11,12,4,1
Monday,11,12,5,2
Monday,11,12,6,4
Monday,11,12,7,9
Monday,11,12,8,5
Monday,11,12,9,1
Monday,11,12,10,7
Monday,11,12,11,18
Monday,11,12,12,41
Monday,11,12,13,32
Monday,11,12,14,47
Monday,11,12,15,43
Monday,11,12,16,94
Monday,11,12,17,42
Monday,11,12,19,29
Monday,11,12,20,11
Monday,11,12,21,11
Monday,11,12,22,3
Monday,11,12,23,7
Monday,11,19,0,3
Monday,11,19,1,2
Monday,11,19,2,1
Monday,11,19,6,6
Monday,11,19,7,15
Monday,11,19,8,68
Monday,11,19,10,28
Monday,11,19,11,21
Monday,11,19,12,32
Monday,11,19,13,29
Monday,11,19,14,26
Monday,11,19,15,28
Monday,11,19,16,43
Monday,11,19,17,35
Monday,11,19,18,21
Monday,11,19,19,28
Monday,11,19,20,14
Monday,11,19,21,6
Monday,11,19,22,4
Monday,11,26,0,3
Monday,11,26,2,2
Monday,11,26,5,1
Monday,11,26,6,6
Monday,11,26,7,19
Monday,11,26,8,42
Monday,11,26,9,30
Monday,11,26,10,20
Monday,11,26,11,11
Monday,11,26,12,25
Monday,11,26,13,22
Monday,11,26,14,25
Monday,11,26,15,40
Monday,11,26,16,35
Monday,11,26,17,41
Monday,11,26,18,26
Monday,11,26,19,17
Monday,11,26,20,21
Monday,11,26,21,13
Monday,11,26,22,5
Monday,11,26,23,3
Monday,12,3,0,4
Monday,12,3,1,1
Monday,12,3,2,1
Monday,12,3,5,3
Monday,12,3,6,8
Monday,12,3,7,21
Monday,12,3,8,56
Monday,12,3,9,41
Monday,12,3,10,20
Monday,12,3,12,18
Monday,12,3,13,20
Monday,12,3,14,24
Monday,12,3,15,21
Monday,12,3,16,22
Monday,12,3,17,44
Monday,12,3,18,26
Monday,12,3,19,23
Monday,12,3,20,15
Monday,12,3,21,10
Monday,12,3,22,1
Monday,12,3,23,6
Monday,12,10,0,2
Monday,12,10,5,2
Monday,12,10,6,8
Monday,12,10,7,18
Monday,12,10,8,48
Monday,12,10,9,37
Monday,12,10,10,19
Monday,12,10,11,13
Monday,12,10,12,36
Monday,12,10,14,19
Monday,12,10,15,23
Monday,12,10,16,118
Monday,12,10,18,39
Monday,12,10,19,22
Monday,12,10,20,21
Monday,12,10,21,11
Monday,12,10,22,6
Monday,12,10,23,2
Monday,12,17,1,1
Monday,12,17,5,2
Monday,12,17,6,10
Monday,12,17,8,44
Monday,12,17,9,48
Monday,12,17,10,60
Monday,12,17,12,26
Monday,12,17,13,54
Monday,12,17,15,72
Monday,12,17,16,60
Monday,12,17,18,63
Monday,12,17,19,35
Monday,12,17,20,16
Monday,12,17,21,18
Monday,12,17,22,10
Monday,12,17,23,8
Monday,12,24,0,4
Monday,12,24,1,1
Monday,12,24,2,2
Monday,12,24,5,1
Monday,12,24,9,5
Monday,12,24,10,15
Monday,12,24,11,19
Monday,12,24,12,7
Monday,12,24,13,5
Monday,12,24,14,16
Monday,12,24,16,10
Monday,12,24,18,26
Monday,12,24,20,6
Monday,12,24,21,2
Monday,12,24,22,1
Monday,12,31,0,9
Monday,12,31,1,6
Monday,12,31,2,4
Monday,12,31,3,2
Monday,12,31,4,1
Monday,12,31,5,1
Monday,12,31,6,4
Monday,12,31,7,10
Monday,12,31,8,20
Monday,12,31,9,28
Monday,12,31,10,32
Monday,12,31,11,60
Monday,12,31,12,80
Monday,12,31,13,77
Monday,12,31,14,84
Monday,12,31,15,76
Monday,12,31,16,57
Monday,12,31,17,31
Monday,12,31,18,23
Monday,12,31,19,34
Monday,12,31,20,16
Monday,12,31,21,17
Monday,12,31,22,15
Monday,12,31,23,13
Saturday,1,6,0,5
Saturday,1,6,1,6
Saturday,1,6,2,2
Saturday,1,6,7,1
Saturday,1,6,8,18
Saturday,1,6,10,50
Saturday,1,6,12,53
Saturday,1,6,13,57
Saturday,1,6,14,44
Saturday,1,6,15,96
Saturday,1,6,17,26
Saturday,1,6,18,19
Saturday,1,6,19,13
Saturday,1,6,20,9
Saturday,1,6,21,2
Saturday,1,6,22,4
Saturday,1,6,23,5
Saturday,1,13,0,4
Saturday,1,13,1,2
Saturday,1,13,2,3
Saturday,1,13,7,6
Saturday,1,13,8,13
Saturday,1,13,9,32
Saturday,1,13,10,41
Saturday,1,13,11,58
Saturday,1,13,12,102
Saturday,1,13,13,110
Saturday,1,13,15,48
Saturday,1,13,16,36
Saturday,1,13,17,36
Saturday,1,13,18,14
Saturday,1,13,19,22
Saturday,1,13,20,18
Saturday,1,13,21,2
Saturday,1,13,22,5
Saturday,1,13,23,4
Saturday,1,20,1,3
Saturday,1,20,2,1
Saturday,1,20,3,3
Saturday,1,20,6,1
Saturday,1,20,7,4
Saturday,1,20,8,12
Saturday,1,20,9,25
Saturday,1,20,10,60
Saturday,1,20,11,81
Saturday,1,20,12,76
Saturday,1,20,13,113
Saturday,1,20,14,97
Saturday,1,20,15,83
Saturday,1,20,16,85
Saturday,1,20,17,52
Saturday,1,20,18,15
Saturday,1,20,19,14
Saturday,1,20,20,6
Saturday,1,20,21,5
Saturday,1,20,22,6
Saturday,1,20,23,8
Saturday,1,27,1,2
Saturday,1,27,2,5
Saturday,1,27,3,2
Saturday,1,27,5,7
Saturday,1,27,6,3
Saturday,1,27,8,9
Saturday,1,27,9,17
Saturday,1,27,10,43
Saturday,1,27,11,62
Saturday,1,27,12,59
Saturday,1,27,13,92
Saturday,1,27,14,89
Saturday,1,27,15,81
Saturday,1,27,16,83
Saturday,1,27,17,79
Saturday,1,27,18,30
Saturday,1,27,19,23
Saturday,1,27,20,21
Saturday,1,27,21,17
Saturday,1,27,22,14
Saturday,1,27,23,5
Saturday,2,3,0,4
Saturday,2,3,1,8
Saturday,2,3,2,3
Saturday,2,3,3,1
Saturday,2,3,4,3
Saturday,2,3,5,1
Saturday,2,3,7,2
Saturday,2,3,8,19
Saturday,2,3,9,33
Saturday,2,3,10,56
Saturday,2,3,11,76
Saturday,2,3,12,80
Saturday,2,3,13,118
Saturday,2,3,14,85
Saturday,2,3,15,119
Saturday,2,3,16,90
Saturday,2,3,17,77
Saturday,2,3,18,34
Saturday,2,3,19,25
Saturday,2,3,20,20
Saturday,2,3,21,33
Saturday,2,3,22,24
Saturday,2,3,23,16
Saturday,2,10,0,10
Saturday,2,10,1,5
Saturday,2,10,2,4
Saturday,2,10,3,1
Saturday,2,10,4,1
Saturday,2,10,5,3
Saturday,2,10,6,1
Saturday,2,10,7,6
Saturday,2,10,8,26
Saturday,2,10,9,46
Saturday,2,10,10,69
Saturday,2,10,11,92
Saturday,2,10,12,132
Saturday,2,10,13,126
Saturday,2,10,14,134
Saturday,2,10,15,96
Saturday,2,10,16,74
Saturday,2,10,17,79
Saturday,2,10,18,44
Saturday,2,10,19,27
Saturday,2,10,20,19
Saturday,2,10,21,16
Saturday,2,10,22,10
Saturday,2,10,23,7
Saturday,2,17,0,10
Saturday,2,17,1,4
Saturday,2,17,2,7
Saturday,2,17,3,1
Saturday,2,17,4,2
Saturday,2,17,6,4
Saturday,2,17,7,4
Saturday,2,17,8,14
Saturday,2,17,9,33
Saturday,2,17,10,54
Saturday,2,17,11,81
